algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_last,reverse,1000,0,165644316084,501997,1498,0.286919,998
QuickSort,det_last,reverse,1000,1,165644316085,501997,1498,0.264042,998
QuickSort,det_last,reverse,1000,2,165644316086,501997,1498,0.356055,998
QuickSort,det_last,reverse,1000,3,165644316087,501997,1498,0.334536,998
QuickSort,det_last,reverse,1000,4,165644316088,501997,1498,0.324773,998
QuickSort,det_last,reverse,1000,5,165644316089,501997,1498,0.261938,998
QuickSort,det_last,reverse,1000,6,165644316090,501997,1498,0.261646,998
QuickSort,det_last,reverse,1000,7,165644316091,501997,1498,0.273090,998
QuickSort,det_last,reverse,1000,8,165644316092,501997,1498,0.285500,998
QuickSort,det_last,reverse,1000,9,165644316093,501997,1498,0.261777,998
QuickSort,det_last,reverse,1000,10,165644316094,501997,1498,0.261244,998
QuickSort,det_last,reverse,1000,11,165644316095,501997,1498,0.261002,998
QuickSort,det_last,reverse,1000,12,165644316096,501997,1498,0.261002,998
QuickSort,det_last,reverse,1000,13,165644316097,501997,1498,0.305741,998
QuickSort,det_last,reverse,1000,14,165644316098,501997,1498,0.427655,998
QuickSort,det_last,reverse,1000,15,165644316099,501997,1498,0.365043,998
QuickSort,det_last,reverse,1000,16,165644316100,501997,1498,0.364932,998
QuickSort,det_last,reverse,1000,17,165644316101,501997,1498,0.350781,998
QuickSort,det_last,reverse,1000,18,165644316102,501997,1498,0.380201,998
QuickSort,det_last,reverse,1000,19,165644316103,501997,1498,0.254279,998
QuickSort,det_last,reverse,1000,20,165644316104,501997,1498,0.253191,998
QuickSort,det_last,reverse,1000,21,165644316105,501997,1498,0.253192,998
QuickSort,det_last,reverse,1000,22,165644316106,501997,1498,0.253051,998
QuickSort,det_last,reverse,1000,23,165644316107,501997,1498,0.252950,998
QuickSort,det_last,reverse,1000,24,165644316108,501997,1498,0.253011,998
QuickSort,det_last,reverse,1000,25,165644316109,501997,1498,0.271410,998
QuickSort,det_last,reverse,1000,26,165644316110,501997,1498,0.294549,998
QuickSort,det_last,reverse,1000,27,165644316111,501997,1498,0.347187,998
QuickSort,det_last,reverse,1000,28,165644316112,501997,1498,0.353579,998
QuickSort,det_last,reverse,1000,29,165644316113,501997,1498,0.360071,998
