algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_last,random,1000,0,165296167316,14886,3308,0.079905,21
QuickSort,det_last,random,1000,1,165296167317,17223,3185,0.065703,25
QuickSort,det_last,random,1000,2,165296167318,15333,3266,0.065905,19
QuickSort,det_last,random,1000,3,165296167319,14890,3284,0.065573,20
QuickSort,det_last,random,1000,4,165296167320,14930,3285,0.066025,23
QuickSort,det_last,random,1000,5,165296167321,16716,3244,0.065835,26
QuickSort,det_last,random,1000,6,165296167322,16081,3276,0.066086,28
QuickSort,det_last,random,1000,7,165296167323,17073,3273,0.075155,26
QuickSort,det_last,random,1000,8,165296167324,15561,3263,0.068290,21
QuickSort,det_last,random,1000,9,165296167325,16065,3242,0.065814,24
QuickSort,det_last,random,1000,10,165296167326,16358,3276,0.066579,25
QuickSort,det_last,random,1000,11,165296167327,16371,3234,0.064818,25
QuickSort,det_last,random,1000,12,165296167328,15736,3310,0.073232,24
QuickSort,det_last,random,1000,13,165296167329,15929,3213,0.074974,22
QuickSort,det_last,random,1000,14,165296167330,16465,3209,0.071813,24
QuickSort,det_last,random,1000,15,165296167331,14556,3284,0.071028,20
QuickSort,det_last,random,1000,16,165296167332,15688,3272,0.072820,22
QuickSort,det_last,random,1000,17,165296167333,15788,3280,0.065603,23
QuickSort,det_last,random,1000,18,165296167334,16246,3296,0.072115,22
QuickSort,det_last,random,1000,19,165296167335,14717,3300,0.064828,23
QuickSort,det_last,random,1000,20,165296167336,15431,3262,0.069126,22
QuickSort,det_last,random,1000,21,165296167337,16922,3158,0.078969,28
QuickSort,det_last,random,1000,22,165296167338,16741,3229,0.064364,25
QuickSort,det_last,random,1000,23,165296167339,16520,3196,0.069156,25
QuickSort,det_last,random,1000,24,165296167340,15662,3293,0.090473,22
QuickSort,det_last,random,1000,25,165296167341,17045,3231,0.070867,26
QuickSort,det_last,random,1000,26,165296167342,16515,3318,0.073554,24
QuickSort,det_last,random,1000,27,165296167343,16883,3275,0.066750,25
QuickSort,det_last,random,1000,28,165296167344,15545,3275,0.064325,22
QuickSort,det_last,random,1000,29,165296167345,15758,3237,0.063852,22
QuickSort,det_last,random,1000,30,165296167346,15411,3262,0.063881,21
QuickSort,det_last,random,1000,31,165296167347,15767,3284,0.064083,24
QuickSort,det_last,random,1000,32,165296167348,16997,3199,0.062523,23
QuickSort,det_last,random,1000,33,165296167349,15779,3295,0.063922,22
QuickSort,det_last,random,1000,34,165296167350,16347,3211,0.062272,28
QuickSort,det_last,random,1000,35,165296167351,15382,3304,0.063147,23
QuickSort,det_last,random,1000,36,165296167352,16684,3209,0.061899,24
QuickSort,det_last,random,1000,37,165296167353,15194,3316,0.067565,23
QuickSort,det_last,random,1000,38,165296167354,15658,3227,0.065593,24
QuickSort,det_last,random,1000,39,165296167355,15409,3238,0.065270,23
QuickSort,det_last,random,1000,40,165296167356,15278,3218,0.066086,22
QuickSort,det_last,random,1000,41,165296167357,15244,3254,0.065281,22
QuickSort,det_last,random,1000,42,165296167358,15214,3293,0.065845,21
QuickSort,det_last,random,1000,43,165296167359,16550,3221,0.064989,24
QuickSort,det_last,random,1000,44,165296167360,15184,3283,0.064164,22
QuickSort,det_last,random,1000,45,165296167361,16537,3231,0.064607,25
QuickSort,det_last,random,1000,46,165296167362,14600,3301,0.065543,20
QuickSort,det_last,random,1000,47,165296167363,16368,3297,0.064909,23
QuickSort,det_last,random,1000,48,165296167364,15902,3261,0.064526,23
QuickSort,det_last,random,1000,49,165296167365,15571,3252,0.063701,22
QuickSort,det_last,random,1000,50,165296167366,15256,3234,0.063167,20
QuickSort,det_last,random,1000,51,165296167367,16158,3239,0.064707,22
QuickSort,det_last,random,1000,52,165296167368,16775,3262,0.169080,24
QuickSort,det_last,random,1000,53,165296167369,16124,3239,0.064365,26
QuickSort,det_last,random,1000,54,165296167370,15613,3294,0.062906,22
QuickSort,det_last,random,1000,55,165296167371,16279,3271,0.064596,23
QuickSort,det_last,random,1000,56,165296167372,14928,3263,0.064174,21
QuickSort,det_last,random,1000,57,165296167373,15445,3252,0.063841,22
QuickSort,det_last,random,1000,58,165296167374,15673,3246,0.063479,24
QuickSort,det_last,random,1000,59,165296167375,15377,3263,0.063580,24
QuickSort,det_last,random,1000,60,165296167376,15781,3318,0.063741,23
QuickSort,det_last,random,1000,61,165296167377,15156,3281,0.064203,21
QuickSort,det_last,random,1000,62,165296167378,16846,3200,0.063459,23
QuickSort,det_last,random,1000,63,165296167379,15720,3288,0.063469,27
QuickSort,det_last,random,1000,64,165296167380,15106,3323,0.063469,24
QuickSort,det_last,random,1000,65,165296167381,15239,3288,0.063640,21
QuickSort,det_last,random,1000,66,165296167382,16399,3169,0.062704,25
QuickSort,det_last,random,1000,67,165296167383,15949,3269,0.062684,23
QuickSort,det_last,random,1000,68,165296167384,17503,3208,0.062935,26
QuickSort,det_last,random,1000,69,165296167385,15365,3270,0.062945,24
QuickSort,det_last,random,1000,70,165296167386,15936,3226,0.063308,23
QuickSort,det_last,random,1000,71,165296167387,16752,3205,0.063288,26
QuickSort,det_last,random,1000,72,165296167388,16295,3186,0.061798,24
QuickSort,det_last,random,1000,73,165296167389,16697,3188,0.063630,26
QuickSort,det_last,random,1000,74,165296167390,15989,3246,0.063661,22
QuickSort,det_last,random,1000,75,165296167391,15434,3268,0.063036,23
QuickSort,det_last,random,1000,76,165296167392,17207,3189,0.063419,27
QuickSort,det_last,random,1000,77,165296167393,15270,3257,0.063328,21
QuickSort,det_last,random,1000,78,165296167394,15507,3292,0.063600,23
QuickSort,det_last,random,1000,79,165296167395,15078,3286,0.064133,20
QuickSort,det_last,random,1000,80,165296167396,15683,3312,0.064375,23
QuickSort,det_last,random,1000,81,165296167397,15516,3300,0.110974,23
QuickSort,det_last,random,1000,82,165296167398,16151,3222,0.068612,25
QuickSort,det_last,random,1000,83,165296167399,15500,3293,0.066670,23
QuickSort,det_last,random,1000,84,165296167400,15555,3255,0.065814,27
QuickSort,det_last,random,1000,85,165296167401,15910,3274,0.066368,23
QuickSort,det_last,random,1000,86,165296167402,16345,3281,0.066035,22
QuickSort,det_last,random,1000,87,165296167403,15620,3293,0.103930,24
QuickSort,det_last,random,1000,88,165296167404,15082,3308,0.116330,21
QuickSort,det_last,random,1000,89,165296167405,15335,3316,0.118946,25
QuickSort,det_last,random,1000,90,165296167406,17114,3176,0.116813,25
QuickSort,det_last,random,1000,91,165296167407,17060,3274,0.124201,25
QuickSort,det_last,random,1000,92,165296167408,15857,3243,0.117246,23
QuickSort,det_last,random,1000,93,165296167409,16293,3307,0.126868,23
QuickSort,det_last,random,1000,94,165296167410,17056,3199,0.128559,29
QuickSort,det_last,random,1000,95,165296167411,15229,3313,0.130873,22
QuickSort,det_last,random,1000,96,165296167412,17070,3257,0.106326,25
QuickSort,det_last,random,1000,97,165296167413,15514,3258,0.084072,22
QuickSort,det_last,random,1000,98,165296167414,16467,3183,0.064496,25
QuickSort,det_last,random,1000,99,165296167415,16273,3264,0.065321,29
QuickSort,det_last,random,1000,100,165296167416,16453,3253,0.068270,24
QuickSort,det_last,random,1000,101,165296167417,15070,3282,0.065825,24
QuickSort,det_last,random,1000,102,165296167418,16337,3208,0.063499,23
QuickSort,det_last,random,1000,103,165296167419,15555,3258,0.065109,24
QuickSort,det_last,random,1000,104,165296167420,15469,3284,0.064938,21
QuickSort,det_last,random,1000,105,165296167421,15009,3245,0.064536,24
QuickSort,det_last,random,1000,106,165296167422,16418,3265,0.065694,22
QuickSort,det_last,random,1000,107,165296167423,15122,3282,0.065170,21
QuickSort,det_last,random,1000,108,165296167424,15370,3258,0.063700,27
QuickSort,det_last,random,1000,109,165296167425,15004,3305,0.064455,20
QuickSort,det_last,random,1000,110,165296167426,16627,3258,0.064918,24
QuickSort,det_last,random,1000,111,165296167427,14836,3303,0.063479,22
QuickSort,det_last,random,1000,112,165296167428,16507,3272,0.063218,25
QuickSort,det_last,random,1000,113,165296167429,15830,3229,0.063721,23
QuickSort,det_last,random,1000,114,165296167430,15773,3273,0.062412,23
QuickSort,det_last,random,1000,115,165296167431,16337,3197,0.066086,29
QuickSort,det_last,random,1000,116,165296167432,16328,3207,0.068492,26
QuickSort,det_last,random,1000,117,165296167433,17635,3207,0.067082,25
QuickSort,det_last,random,1000,118,165296167434,16540,3287,0.980006,24
QuickSort,det_last,random,1000,119,165296167435,15089,3247,0.311397,22
QuickSort,det_last,random,1000,120,165296167436,14811,3269,0.096612,20
QuickSort,det_last,random,1000,121,165296167437,15151,3306,0.205373,22
QuickSort,det_last,random,1000,122,165296167438,15414,3247,0.072608,24
QuickSort,det_last,random,1000,123,165296167439,16408,3226,0.075809,25
QuickSort,det_last,random,1000,124,165296167440,16002,3262,0.117638,26
QuickSort,det_last,random,1000,125,165296167441,15036,3256,0.072718,21
QuickSort,det_last,random,1000,126,165296167442,15495,3252,0.091923,25
QuickSort,det_last,random,1000,127,165296167443,15371,3278,0.071470,21
QuickSort,det_last,random,1000,128,165296167444,15502,3294,0.072115,21
QuickSort,det_last,random,1000,129,165296167445,15507,3297,0.071652,21
QuickSort,det_last,random,1000,130,165296167446,15810,3237,0.070293,25
