algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,nearly_sorted,5000,0,172517271105,88929,7254,0.259951,26
QuickSort,random,nearly_sorted,5000,1,172517271106,92720,7302,0.250790,30
QuickSort,random,nearly_sorted,5000,2,172517271107,91060,7294,0.278540,29
QuickSort,random,nearly_sorted,5000,3,172517271108,94742,7316,0.252662,34
QuickSort,random,nearly_sorted,5000,4,172517271109,87696,7328,0.235351,26
QuickSort,random,nearly_sorted,5000,5,172517271110,101166,7230,0.320077,31
QuickSort,random,nearly_sorted,5000,6,172517271111,89904,7206,0.253107,26
QuickSort,random,nearly_sorted,5000,7,172517271112,91934,7222,0.220762,29
QuickSort,random,nearly_sorted,5000,8,172517271113,92767,7328,0.221545,27
QuickSort,random,nearly_sorted,5000,9,172517271114,87504,7368,0.327672,27
QuickSort,random,nearly_sorted,5000,10,172517271115,101274,7464,0.227428,34
QuickSort,random,nearly_sorted,5000,11,172517271116,92663,7312,0.226021,30
QuickSort,random,nearly_sorted,5000,12,172517271117,93623,7250,0.222367,31
QuickSort,random,nearly_sorted,5000,13,172517271118,94171,7380,0.220990,30
QuickSort,random,nearly_sorted,5000,14,172517271119,86164,7344,0.228864,24
QuickSort,random,nearly_sorted,5000,15,172517271120,89032,7382,0.232815,29
QuickSort,random,nearly_sorted,5000,16,172517271121,92413,7298,0.234172,27
QuickSort,random,nearly_sorted,5000,17,172517271122,84511,7346,0.255029,24
QuickSort,random,nearly_sorted,5000,18,172517271123,89915,7232,0.218089,31
QuickSort,random,nearly_sorted,5000,19,172517271124,89309,7254,0.219505,28
QuickSort,random,nearly_sorted,5000,20,172517271125,87846,7381,0.223021,26
QuickSort,random,nearly_sorted,5000,21,172517271126,86626,7282,0.216167,25
QuickSort,random,nearly_sorted,5000,22,172517271127,87585,7350,0.230191,28
QuickSort,random,nearly_sorted,5000,23,172517271128,92941,7292,0.244700,29
QuickSort,random,nearly_sorted,5000,24,172517271129,91275,7400,0.237609,29
QuickSort,random,nearly_sorted,5000,25,172517271130,91696,7296,0.214335,31
QuickSort,random,nearly_sorted,5000,26,172517271131,88318,7220,0.245700,27
QuickSort,random,nearly_sorted,5000,27,172517271132,92168,7344,0.240084,27
QuickSort,random,nearly_sorted,5000,28,172517271133,89025,7336,0.233429,31
QuickSort,random,nearly_sorted,5000,29,172517271134,87781,7310,0.230864,28
QuickSort,random,nearly_sorted,5000,30,172517271135,91558,7266,0.242521,28
QuickSort,random,nearly_sorted,5000,31,172517271136,89667,7304,0.239718,26
QuickSort,random,nearly_sorted,5000,32,172517271137,88185,7270,0.236737,30
QuickSort,random,nearly_sorted,5000,33,172517271138,98855,7276,0.247443,30
QuickSort,random,nearly_sorted,5000,34,172517271139,93575,7310,0.445150,28
QuickSort,random,nearly_sorted,5000,35,172517271140,93121,7368,0.252038,29
QuickSort,random,nearly_sorted,5000,36,172517271141,90169,7356,0.224992,27
QuickSort,random,nearly_sorted,5000,37,172517271142,90731,7388,0.220367,28
