algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_last,nearly_sorted,5000,0,172734648158,1297476,10052,0.725147,524
QuickSort,det_last,nearly_sorted,5000,1,172734648159,1362969,10046,0.720750,538
QuickSort,det_last,nearly_sorted,5000,2,172734648160,1229706,10042,4.061515,551
QuickSort,det_last,nearly_sorted,5000,3,172734648161,2062445,10040,1.621310,890
QuickSort,det_last,nearly_sorted,5000,4,172734648162,1540229,10046,1.127037,679
QuickSort,det_last,nearly_sorted,5000,5,172734648163,2256139,10048,1.153292,873
QuickSort,det_last,nearly_sorted,5000,6,172734648164,2596764,10028,1.297975,1051
QuickSort,det_last,nearly_sorted,5000,7,172734648165,1575602,10056,0.784252,807
QuickSort,det_last,nearly_sorted,5000,8,172734648166,1526806,10044,0.698526,639
QuickSort,det_last,nearly_sorted,5000,9,172734648167,2353475,10048,1.069774,834
QuickSort,det_last,nearly_sorted,5000,10,172734648168,1289549,10042,0.724107,669
QuickSort,det_last,nearly_sorted,5000,11,172734648169,1193569,10056,1.013294,556
QuickSort,det_last,nearly_sorted,5000,12,172734648170,1653609,10036,1.102546,803
QuickSort,det_last,nearly_sorted,5000,13,172734648171,1504609,10036,1.374312,584
QuickSort,det_last,nearly_sorted,5000,14,172734648172,1638835,10024,1.184554,724
QuickSort,det_last,nearly_sorted,5000,15,172734648173,1738545,10042,0.787521,924
QuickSort,det_last,nearly_sorted,5000,16,172734648174,1449225,10032,0.696644,549
QuickSort,det_last,nearly_sorted,5000,17,172734648175,1016455,10048,0.817063,540
QuickSort,det_last,nearly_sorted,5000,18,172734648176,1623451,10036,1.112083,769
QuickSort,det_last,nearly_sorted,5000,19,172734648177,1547935,10050,0.798330,648
QuickSort,det_last,nearly_sorted,5000,20,172734648178,1768121,10040,0.813111,639
QuickSort,det_last,nearly_sorted,5000,21,172734648179,1769881,10044,1.131703,753
QuickSort,det_last,nearly_sorted,5000,22,172734648180,984707,10052,0.529441,492
QuickSort,det_last,nearly_sorted,5000,23,172734648181,1692813,10030,0.778696,771
QuickSort,det_last,nearly_sorted,5000,24,172734648182,1579006,10040,0.731812,752
QuickSort,det_last,nearly_sorted,5000,25,172734648183,2666261,10054,1.418453,948
QuickSort,det_last,nearly_sorted,5000,26,172734648184,1262104,10030,0.592071,665
QuickSort,det_last,nearly_sorted,5000,27,172734648185,1576357,10038,0.802940,684
QuickSort,det_last,nearly_sorted,5000,28,172734648186,1421019,10048,0.663903,642
QuickSort,det_last,nearly_sorted,5000,29,172734648187,1914409,10028,0.850517,755
QuickSort,det_last,nearly_sorted,5000,30,172734648188,1716425,10052,0.782796,653
QuickSort,det_last,nearly_sorted,5000,31,172734648189,2105199,10032,1.150738,828
QuickSort,det_last,nearly_sorted,5000,32,172734648190,1110297,10040,0.543721,560
QuickSort,det_last,nearly_sorted,5000,33,172734648191,1291741,10032,0.639806,528
QuickSort,det_last,nearly_sorted,5000,34,172734648192,1549021,10056,0.895608,676
QuickSort,det_last,nearly_sorted,5000,35,172734648193,1622902,10026,0.818667,598
QuickSort,det_last,nearly_sorted,5000,36,172734648194,977692,10042,0.560538,778
QuickSort,det_last,nearly_sorted,5000,37,172734648195,1981384,10046,1.101169,750
QuickSort,det_last,nearly_sorted,5000,38,172734648196,1289402,10032,0.595289,508
QuickSort,det_last,nearly_sorted,5000,39,172734648197,1294238,10042,0.790481,686
QuickSort,det_last,nearly_sorted,5000,40,172734648198,1642828,10046,0.745964,765
QuickSort,det_last,nearly_sorted,5000,41,172734648199,1554771,10042,0.783053,736
QuickSort,det_last,nearly_sorted,5000,42,172734648200,1317645,10054,0.888141,562
QuickSort,det_last,nearly_sorted,5000,43,172734648201,1382939,10054,0.921814,572
QuickSort,det_last,nearly_sorted,5000,44,172734648202,1067431,10042,0.511485,578
QuickSort,det_last,nearly_sorted,5000,45,172734648203,2326348,10048,1.267452,754
QuickSort,det_last,nearly_sorted,5000,46,172734648204,1873755,10052,0.885705,711
QuickSort,det_last,nearly_sorted,5000,47,172734648205,1424067,10052,0.677292,692
QuickSort,det_last,nearly_sorted,5000,48,172734648206,1541220,10036,0.706983,733
QuickSort,det_last,nearly_sorted,5000,49,172734648207,1375319,10042,0.633340,688
QuickSort,det_last,nearly_sorted,5000,50,172734648208,1877889,10032,1.487274,816
QuickSort,det_last,nearly_sorted,5000,51,172734648209,1439168,10040,0.732396,602
QuickSort,det_last,nearly_sorted,5000,52,172734648210,1620523,10042,1.242336,674
QuickSort,det_last,nearly_sorted,5000,53,172734648211,2131598,10052,0.958140,816
QuickSort,det_last,nearly_sorted,5000,54,172734648212,1660862,10044,1.096424,635
QuickSort,det_last,nearly_sorted,5000,55,172734648213,1998869,10052,0.905720,760
QuickSort,det_last,nearly_sorted,5000,56,172734648214,1481672,10046,0.798632,715
QuickSort,det_last,nearly_sorted,5000,57,172734648215,1842581,10045,1.319565,791
QuickSort,det_last,nearly_sorted,5000,58,172734648216,1684216,10044,1.109528,646
QuickSort,det_last,nearly_sorted,5000,59,172734648217,1855189,10046,1.117619,734
QuickSort,det_last,nearly_sorted,5000,60,172734648218,1430154,10048,0.692742,718
QuickSort,det_last,nearly_sorted,5000,61,172734648219,2448147,10038,1.085937,968
QuickSort,det_last,nearly_sorted,5000,62,172734648220,1217314,10048,0.572175,749
QuickSort,det_last,nearly_sorted,5000,63,172734648221,1332770,10042,0.654306,501
QuickSort,det_last,nearly_sorted,5000,64,172734648222,2131615,10020,0.979978,818
QuickSort,det_last,nearly_sorted,5000,65,172734648223,1818994,10040,0.950386,721
QuickSort,det_last,nearly_sorted,5000,66,172734648224,1317662,10035,1.071131,785
QuickSort,det_last,nearly_sorted,5000,67,172734648225,1011467,10052,0.486706,494
QuickSort,det_last,nearly_sorted,5000,68,172734648226,1223161,10052,0.608491,701
QuickSort,det_last,nearly_sorted,5000,69,172734648227,1293732,10048,0.606114,733
QuickSort,det_last,nearly_sorted,5000,70,172734648228,1631629,10046,0.740171,695
QuickSort,det_last,nearly_sorted,5000,71,172734648229,2329139,10036,1.125107,861
QuickSort,det_last,nearly_sorted,5000,72,172734648230,1479727,10042,0.927776,700
QuickSort,det_last,nearly_sorted,5000,73,172734648231,1256757,10040,0.748529,518
QuickSort,det_last,nearly_sorted,5000,74,172734648232,1626764,10030,0.988376,736
QuickSort,det_last,nearly_sorted,5000,75,172734648233,1153721,10044,0.691187,617
QuickSort,det_last,nearly_sorted,5000,76,172734648234,1981872,10028,0.903502,876
QuickSort,det_last,nearly_sorted,5000,77,172734648235,1341815,10040,0.621981,719
QuickSort,det_last,nearly_sorted,5000,78,172734648236,1123037,10054,0.565490,631
QuickSort,det_last,nearly_sorted,5000,79,172734648237,984247,10042,0.483310,437
QuickSort,det_last,nearly_sorted,5000,80,172734648238,1334602,10042,0.623229,541
QuickSort,det_last,nearly_sorted,5000,81,172734648239,1412635,10038,0.854836,576
QuickSort,det_last,nearly_sorted,5000,82,172734648240,1588463,10046,0.770882,615
QuickSort,det_last,nearly_sorted,5000,83,172734648241,1837483,10040,0.835166,706
QuickSort,det_last,nearly_sorted,5000,84,172734648242,1583801,10042,0.717392,643
QuickSort,det_last,nearly_sorted,5000,85,172734648243,1551659,10048,0.757720,801
QuickSort,det_last,nearly_sorted,5000,86,172734648244,1866171,10034,1.205286,678
QuickSort,det_last,nearly_sorted,5000,87,172734648245,1633169,10036,0.858598,595
QuickSort,det_last,nearly_sorted,5000,88,172734648246,1938790,10038,0.910474,735
QuickSort,det_last,nearly_sorted,5000,89,172734648247,1204503,10038,0.786846,612
QuickSort,det_last,nearly_sorted,5000,90,172734648248,1737607,10038,1.344492,694
QuickSort,det_last,nearly_sorted,5000,91,172734648249,1580178,10050,1.164543,679
QuickSort,det_last,nearly_sorted,5000,92,172734648250,1554183,10030,0.955229,669
QuickSort,det_last,nearly_sorted,5000,93,172734648251,1731627,10036,1.402211,880
QuickSort,det_last,nearly_sorted,5000,94,172734648252,1539637,10040,0.701506,689
QuickSort,det_last,nearly_sorted,5000,95,172734648253,1625024,10036,0.837474,665
QuickSort,det_last,nearly_sorted,5000,96,172734648254,1339835,10042,0.824461,676
QuickSort,det_last,nearly_sorted,5000,97,172734648255,2138730,10036,1.293212,890
QuickSort,det_last,nearly_sorted,5000,98,172734648256,1300067,10058,0.934065,650
QuickSort,det_last,nearly_sorted,5000,99,172734648257,2320346,10034,1.748086,897
QuickSort,det_last,nearly_sorted,5000,100,172734648258,1508920,10028,1.194502,652
QuickSort,det_last,nearly_sorted,5000,101,172734648259,1294393,10056,0.913634,637
QuickSort,det_last,nearly_sorted,5000,102,172734648260,1051713,10054,0.803406,491
QuickSort,det_last,nearly_sorted,5000,103,172734648261,1780250,10042,1.235324,716
QuickSort,det_last,nearly_sorted,5000,104,172734648262,1700984,10046,1.198859,737
QuickSort,det_last,nearly_sorted,5000,105,172734648263,2173803,10040,1.491948,771
QuickSort,det_last,nearly_sorted,5000,106,172734648264,1885816,10040,1.293162,679
QuickSort,det_last,nearly_sorted,5000,107,172734648265,1208440,10042,0.898808,546
QuickSort,det_last,nearly_sorted,5000,108,172734648266,1441448,10044,0.759899,544
QuickSort,det_last,nearly_sorted,5000,109,172734648267,1536856,10056,1.013016,736
QuickSort,det_last,nearly_sorted,5000,110,172734648268,1255084,10040,0.811427,669
QuickSort,det_last,nearly_sorted,5000,111,172734648269,1239588,10034,0.751679,495
QuickSort,det_last,nearly_sorted,5000,112,172734648270,1427582,10040,0.655742,616
QuickSort,det_last,nearly_sorted,5000,113,172734648271,1390071,10040,0.705924,769
QuickSort,det_last,nearly_sorted,5000,114,172734648272,1958057,10040,1.137743,1029
QuickSort,det_last,nearly_sorted,5000,115,172734648273,1410469,10032,2.154327,629
QuickSort,det_last,nearly_sorted,5000,116,172734648274,2098264,10042,3.194132,851
QuickSort,det_last,nearly_sorted,5000,117,172734648275,2378696,10040,1.810054,902
QuickSort,det_last,nearly_sorted,5000,118,172734648276,1639329,10048,1.260271,763
QuickSort,det_last,nearly_sorted,5000,119,172734648277,1758377,10040,1.238335,707
QuickSort,det_last,nearly_sorted,5000,120,172734648278,1866499,10046,1.215764,785
QuickSort,det_last,nearly_sorted,5000,121,172734648279,1692786,10032,0.942255,952
QuickSort,det_last,nearly_sorted,5000,122,172734648280,1265986,10040,0.618058,562
QuickSort,det_last,nearly_sorted,5000,123,172734648281,1227967,10046,0.643738,642
QuickSort,det_last,nearly_sorted,5000,124,172734648282,2051768,10040,1.021593,864
QuickSort,det_last,nearly_sorted,5000,125,172734648283,1107276,10042,0.699407,501
QuickSort,det_last,nearly_sorted,5000,126,172734648284,1699480,10044,1.225134,815
QuickSort,det_last,nearly_sorted,5000,127,172734648285,1674093,10026,0.991169,630
QuickSort,det_last,nearly_sorted,5000,128,172734648286,1431712,10044,1.124571,657
QuickSort,det_last,nearly_sorted,5000,129,172734648287,1848482,10046,2.127299,845
QuickSort,det_last,nearly_sorted,5000,130,172734648288,1262390,10050,1.358486,559
QuickSort,det_last,nearly_sorted,5000,131,172734648289,1880832,10032,1.393991,872
QuickSort,det_last,nearly_sorted,5000,132,172734648290,1511770,10054,0.705676,743
QuickSort,det_last,nearly_sorted,5000,133,172734648291,1393525,10042,0.705290,696
QuickSort,det_last,nearly_sorted,5000,134,172734648292,1826340,10046,1.124156,778
QuickSort,det_last,nearly_sorted,5000,135,172734648293,1382182,10034,0.652463,862
QuickSort,det_last,nearly_sorted,5000,136,172734648294,1972256,10034,1.094751,842
QuickSort,det_last,nearly_sorted,5000,137,172734648295,1583267,10056,0.863353,708
QuickSort,det_last,nearly_sorted,5000,138,172734648296,1212616,10052,0.580593,631
QuickSort,det_last,nearly_sorted,5000,139,172734648297,1290476,10044,0.629260,596
QuickSort,det_last,nearly_sorted,5000,140,172734648298,2003001,10034,0.918249,821
QuickSort,det_last,nearly_sorted,5000,141,172734648299,1123505,10046,0.582732,479
QuickSort,det_last,nearly_sorted,5000,142,172734648300,1396706,10032,0.644511,703
QuickSort,det_last,nearly_sorted,5000,143,172734648301,1250947,10048,0.598479,685
QuickSort,det_last,nearly_sorted,5000,144,172734648302,1523935,10040,0.694287,779
QuickSort,det_last,nearly_sorted,5000,145,172734648303,1829881,10048,0.933392,820
QuickSort,det_last,nearly_sorted,5000,146,172734648304,2383444,10030,1.466041,821
QuickSort,det_last,nearly_sorted,5000,147,172734648305,1329917,10038,0.625447,849
QuickSort,det_last,nearly_sorted,5000,148,172734648306,2719608,10044,1.224183,928
QuickSort,det_last,nearly_sorted,5000,149,172734648307,1612600,10030,0.726919,724
QuickSort,det_last,nearly_sorted,5000,150,172734648308,1319284,10042,0.613423,604
QuickSort,det_last,nearly_sorted,5000,151,172734648309,1226787,10052,0.598786,598
QuickSort,det_last,nearly_sorted,5000,152,172734648310,2004735,10048,0.888181,759
QuickSort,det_last,nearly_sorted,5000,153,172734648311,2010894,10042,0.903552,850
QuickSort,det_last,nearly_sorted,5000,154,172734648312,1320206,10046,0.658138,896
QuickSort,det_last,nearly_sorted,5000,155,172734648313,1547641,10050,0.702963,727
QuickSort,det_last,nearly_sorted,5000,156,172734648314,1637339,10064,0.749262,605
QuickSort,det_last,nearly_sorted,5000,157,172734648315,1366647,10034,0.678391,682
QuickSort,det_last,nearly_sorted,5000,158,172734648316,1817823,10038,0.826679,749
QuickSort,det_last,nearly_sorted,5000,159,172734648317,1826309,10034,1.007124,779
QuickSort,det_last,nearly_sorted,5000,160,172734648318,1424681,10046,0.655038,863
QuickSort,det_last,nearly_sorted,5000,161,172734648319,1519063,10060,0.697347,656
QuickSort,det_last,nearly_sorted,5000,162,172734648320,2553408,10046,1.155213,973
QuickSort,det_last,nearly_sorted,5000,163,172734648321,1403626,10048,0.696436,539
QuickSort,det_last,nearly_sorted,5000,164,172734648322,1144661,10060,0.840832,732
QuickSort,det_last,nearly_sorted,5000,165,172734648323,1648989,10032,1.226609,747
QuickSort,det_last,nearly_sorted,5000,166,172734648324,1929251,10050,1.060059,970
QuickSort,det_last,nearly_sorted,5000,167,172734648325,1723339,10046,0.823154,758
QuickSort,det_last,nearly_sorted,5000,168,172734648326,1082900,10034,0.524192,681
QuickSort,det_last,nearly_sorted,5000,169,172734648327,2062080,10042,0.904512,647
QuickSort,det_last,nearly_sorted,5000,170,172734648328,1594898,10038,0.744746,907
QuickSort,det_last,nearly_sorted,5000,171,172734648329,2026161,10046,1.527423,845
QuickSort,det_last,nearly_sorted,5000,172,172734648330,1241086,10048,0.820579,469
QuickSort,det_last,nearly_sorted,5000,173,172734648331,1313260,10056,0.605540,634
QuickSort,det_last,nearly_sorted,5000,174,172734648332,1483946,10024,0.671894,703
QuickSort,det_last,nearly_sorted,5000,175,172734648333,1603933,10048,0.730118,613
