algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_med3,sorted,10000,0,179186297421,151647,13332,0.199368,14
QuickSort,det_med3,sorted,10000,1,179186297422,151647,13332,0.285820,14
QuickSort,det_med3,sorted,10000,2,179186297423,151647,13332,0.254036,14
QuickSort,det_med3,sorted,10000,3,179186297424,151647,13332,0.264400,14
QuickSort,det_med3,sorted,10000,4,179186297425,151647,13332,0.240824,14
QuickSort,det_med3,sorted,10000,5,179186297426,151647,13332,0.191031,14
QuickSort,det_med3,sorted,10000,6,179186297427,151647,13332,0.217554,14
QuickSort,det_med3,sorted,10000,7,179186297428,151647,13332,0.164548,14
QuickSort,det_med3,sorted,10000,8,179186297429,151647,13332,0.164479,14
QuickSort,det_med3,sorted,10000,9,179186297430,151647,13332,0.165349,14
QuickSort,det_med3,sorted,10000,10,179186297431,151647,13332,0.186532,14
QuickSort,det_med3,sorted,10000,11,179186297432,151647,13332,0.164221,14
QuickSort,det_med3,sorted,10000,12,179186297433,151647,13332,0.164083,14
QuickSort,det_med3,sorted,10000,13,179186297434,151647,13332,0.165319,14
QuickSort,det_med3,sorted,10000,14,179186297435,151647,13332,0.164568,14
QuickSort,det_med3,sorted,10000,15,179186297436,151647,13332,0.183693,14
QuickSort,det_med3,sorted,10000,16,179186297437,151647,13332,0.198191,14
QuickSort,det_med3,sorted,10000,17,179186297438,151647,13332,0.237917,14
QuickSort,det_med3,sorted,10000,18,179186297439,151647,13332,0.164469,14
QuickSort,det_med3,sorted,10000,19,179186297440,151647,13332,0.164488,14
QuickSort,det_med3,sorted,10000,20,179186297441,151647,13332,0.266655,14
QuickSort,det_med3,sorted,10000,21,179186297442,151647,13332,0.342634,14
QuickSort,det_med3,sorted,10000,22,179186297443,151647,13332,0.338955,14
QuickSort,det_med3,sorted,10000,23,179186297444,151647,13332,0.304442,14
QuickSort,det_med3,sorted,10000,24,179186297445,151647,13332,0.200031,14
QuickSort,det_med3,sorted,10000,25,179186297446,151647,13332,0.169344,14
QuickSort,det_med3,sorted,10000,26,179186297447,151647,13332,0.166911,14
QuickSort,det_med3,sorted,10000,27,179186297448,151647,13332,0.199289,14
QuickSort,det_med3,sorted,10000,28,179186297449,151647,13332,0.166427,14
QuickSort,det_med3,sorted,10000,29,179186297450,151647,13332,0.195827,14
QuickSort,det_med3,sorted,10000,30,179186297451,151647,13332,0.165369,14
QuickSort,det_med3,sorted,10000,31,179186297452,151647,13332,0.164212,14
QuickSort,det_med3,sorted,10000,32,179186297453,151647,13332,0.164004,14
QuickSort,det_med3,sorted,10000,33,179186297454,151647,13332,0.164815,14
QuickSort,det_med3,sorted,10000,34,179186297455,151647,13332,0.164241,14
QuickSort,det_med3,sorted,10000,35,179186297456,151647,13332,0.179956,14
QuickSort,det_med3,sorted,10000,36,179186297457,151647,13332,0.165468,14
QuickSort,det_med3,sorted,10000,37,179186297458,151647,13332,0.165092,14
QuickSort,det_med3,sorted,10000,38,179186297459,151647,13332,0.164914,14
QuickSort,det_med3,sorted,10000,39,179186297460,151647,13332,0.164449,14
QuickSort,det_med3,sorted,10000,40,179186297461,151647,13332,0.164192,14
QuickSort,det_med3,sorted,10000,41,179186297462,151647,13332,0.184396,14
QuickSort,det_med3,sorted,10000,42,179186297463,151647,13332,0.166783,14
QuickSort,det_med3,sorted,10000,43,179186297464,151647,13332,0.164795,14
QuickSort,det_med3,sorted,10000,44,179186297465,151647,13332,0.164043,14
QuickSort,det_med3,sorted,10000,45,179186297466,151647,13332,0.165508,14
QuickSort,det_med3,sorted,10000,46,179186297467,151647,13332,0.183258,14
QuickSort,det_med3,sorted,10000,47,179186297468,151647,13332,0.165922,14
QuickSort,det_med3,sorted,10000,48,179186297469,151647,13332,0.164963,14
