algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_first,few_distinct,10000,0,185327576532,154060,58749,0.294416,17
QuickSort,det_first,few_distinct,10000,1,185327576533,165128,58785,0.295037,19
QuickSort,det_first,few_distinct,10000,2,185327576534,154783,58422,0.293705,19
QuickSort,det_first,few_distinct,10000,3,185327576535,158047,58569,0.279596,18
QuickSort,det_first,few_distinct,10000,4,185327576536,160378,58542,0.274927,19
QuickSort,det_first,few_distinct,10000,5,185327576537,161107,58434,0.287011,20
QuickSort,det_first,few_distinct,10000,6,185327576538,156366,58634,0.359147,19
QuickSort,det_first,few_distinct,10000,7,185327576539,163244,58583,0.284987,19
QuickSort,det_first,few_distinct,10000,8,185327576540,158888,58421,0.277802,18
QuickSort,det_first,few_distinct,10000,9,185327576541,158941,58706,0.308965,18
QuickSort,det_first,few_distinct,10000,10,185327576542,154717,58796,0.358015,17
QuickSort,det_first,few_distinct,10000,11,185327576543,153352,58615,0.419750,18
QuickSort,det_first,few_distinct,10000,12,185327576544,156341,58552,0.388016,18
QuickSort,det_first,few_distinct,10000,13,185327576545,159172,58212,0.419801,20
QuickSort,det_first,few_distinct,10000,14,185327576546,154194,58839,0.410191,18
QuickSort,det_first,few_distinct,10000,15,185327576547,153713,59038,0.381773,18
QuickSort,det_first,few_distinct,10000,16,185327576548,158905,58261,0.364148,19
QuickSort,det_first,few_distinct,10000,17,185327576549,158933,58284,0.344918,19
QuickSort,det_first,few_distinct,10000,18,185327576550,164511,57957,0.326602,20
QuickSort,det_first,few_distinct,10000,19,185327576551,158003,58601,0.503060,20
QuickSort,det_first,few_distinct,10000,20,185327576552,158250,58572,0.319067,19
QuickSort,det_first,few_distinct,10000,21,185327576553,153201,58710,0.304226,17
QuickSort,det_first,few_distinct,10000,22,185327576554,166057,58306,0.281931,20
QuickSort,det_first,few_distinct,10000,23,185327576555,158746,58287,0.324767,20
QuickSort,det_first,few_distinct,10000,24,185327576556,154024,58598,0.290058,17
QuickSort,det_first,few_distinct,10000,25,185327576557,158629,58390,0.282042,19
QuickSort,det_first,few_distinct,10000,26,185327576558,159302,58562,0.272001,19
QuickSort,det_first,few_distinct,10000,27,185327576559,155536,58849,0.352314,19
QuickSort,det_first,few_distinct,10000,28,185327576560,160842,58862,0.316942,18
QuickSort,det_first,few_distinct,10000,29,185327576561,157477,58725,0.289898,19
QuickSort,det_first,few_distinct,10000,30,185327576562,164201,58280,0.331001,21
QuickSort,det_first,few_distinct,10000,31,185327576563,152465,58822,0.365350,17
QuickSort,det_first,few_distinct,10000,32,185327576564,158644,59057,0.283825,18
QuickSort,det_first,few_distinct,10000,33,185327576565,157679,58887,0.285008,18
QuickSort,det_first,few_distinct,10000,34,185327576566,159039,58856,0.292863,17
QuickSort,det_first,few_distinct,10000,35,185327576567,154888,58468,0.286710,19
QuickSort,det_first,few_distinct,10000,36,185327576568,159115,58243,0.278765,18
QuickSort,det_first,few_distinct,10000,37,185327576569,157453,58493,0.284547,19
QuickSort,det_first,few_distinct,10000,38,185327576570,153665,59064,0.288544,17
QuickSort,det_first,few_distinct,10000,39,185327576571,158584,58564,0.280588,19
QuickSort,det_first,few_distinct,10000,40,185327576572,158594,58535,0.290879,18
QuickSort,det_first,few_distinct,10000,41,185327576573,173461,58104,0.319227,22
QuickSort,det_first,few_distinct,10000,42,185327576574,156191,58524,0.287151,19
QuickSort,det_first,few_distinct,10000,43,185327576575,156113,58528,0.286049,20
QuickSort,det_first,few_distinct,10000,44,185327576576,158677,58244,0.286199,19
QuickSort,det_first,few_distinct,10000,45,185327576577,156632,58456,0.295288,20
QuickSort,det_first,few_distinct,10000,46,185327576578,153769,58885,0.309897,17
QuickSort,det_first,few_distinct,10000,47,185327576579,153016,58714,0.293945,18
QuickSort,det_first,few_distinct,10000,48,185327576580,154618,58736,0.300319,18
QuickSort,det_first,few_distinct,10000,49,185327576581,155012,58953,0.334758,18
QuickSort,det_first,few_distinct,10000,50,185327576582,160204,58643,0.310599,19
QuickSort,det_first,few_distinct,10000,51,185327576583,161047,58846,0.288535,19
QuickSort,det_first,few_distinct,10000,52,185327576584,160416,58233,0.320740,19
QuickSort,det_first,few_distinct,10000,53,185327576585,154389,58596,0.307302,18
QuickSort,det_first,few_distinct,10000,54,185327576586,156580,58597,0.280808,18
QuickSort,det_first,few_distinct,10000,55,185327576587,154475,58670,0.289396,17
QuickSort,det_first,few_distinct,10000,56,185327576588,156829,58356,0.291391,19
QuickSort,det_first,few_distinct,10000,57,185327576589,154312,58999,0.292602,17
QuickSort,det_first,few_distinct,10000,58,185327576590,157924,58632,0.276900,19
QuickSort,det_first,few_distinct,10000,59,185327576591,153041,58802,0.290107,19
QuickSort,det_first,few_distinct,10000,60,185327576592,155848,58793,0.363657,17
QuickSort,det_first,few_distinct,10000,61,185327576593,154830,58954,0.309206,18
QuickSort,det_first,few_distinct,10000,62,185327576594,155559,58578,0.283244,19
QuickSort,det_first,few_distinct,10000,63,185327576595,159347,58477,0.280097,19
QuickSort,det_first,few_distinct,10000,64,185327576596,156836,58890,0.277842,18
QuickSort,det_first,few_distinct,10000,65,185327576597,157407,58648,0.286149,20
QuickSort,det_first,few_distinct,10000,66,185327576598,161724,58140,0.303164,20
QuickSort,det_first,few_distinct,10000,67,185327576599,154594,58980,0.403808,17
QuickSort,det_first,few_distinct,10000,68,185327576600,155107,58559,0.359087,18
QuickSort,det_first,few_distinct,10000,69,185327576601,156955,58520,0.304556,18
QuickSort,det_first,few_distinct,10000,70,185327576602,156455,58676,0.279115,18
QuickSort,det_first,few_distinct,10000,71,185327576603,158221,58601,0.287202,19
QuickSort,det_first,few_distinct,10000,72,185327576604,156587,58592,0.282753,18
QuickSort,det_first,few_distinct,10000,73,185327576605,158423,58552,0.293796,19
QuickSort,det_first,few_distinct,10000,74,185327576606,158864,58531,0.281080,18
QuickSort,det_first,few_distinct,10000,75,185327576607,155518,58740,0.285608,18
QuickSort,det_first,few_distinct,10000,76,185327576608,163618,58123,0.272122,20
QuickSort,det_first,few_distinct,10000,77,185327576609,153723,58746,0.288124,17
QuickSort,det_first,few_distinct,10000,78,185327576610,157443,58864,0.300288,17
QuickSort,det_first,few_distinct,10000,79,185327576611,152372,58857,0.319557,17
QuickSort,det_first,few_distinct,10000,80,185327576612,159966,58594,0.312483,20
QuickSort,det_first,few_distinct,10000,81,185327576613,156934,58523,0.288374,18
QuickSort,det_first,few_distinct,10000,82,185327576614,163270,57952,0.272983,21
QuickSort,det_first,few_distinct,10000,83,185327576615,158465,58916,0.280007,17
QuickSort,det_first,few_distinct,10000,84,185327576616,160210,58444,0.278254,19
QuickSort,det_first,few_distinct,10000,85,185327576617,161212,58358,0.269125,19
QuickSort,det_first,few_distinct,10000,86,185327576618,158478,58528,0.284676,20
QuickSort,det_first,few_distinct,10000,87,185327576619,163543,58380,0.269797,19
QuickSort,det_first,few_distinct,10000,88,185327576620,162797,58490,0.322954,20
QuickSort,det_first,few_distinct,10000,89,185327576621,157065,59063,0.282803,18
QuickSort,det_first,few_distinct,10000,90,185327576622,155539,58812,0.291400,19
QuickSort,det_first,few_distinct,10000,91,185327576623,155414,58924,0.297192,17
QuickSort,det_first,few_distinct,10000,92,185327576624,168775,57958,0.268284,21
QuickSort,det_first,few_distinct,10000,93,185327576625,157357,58760,0.278294,17
QuickSort,det_first,few_distinct,10000,94,185327576626,155814,58611,0.294848,19
QuickSort,det_first,few_distinct,10000,95,185327576627,158605,58535,0.273734,18
QuickSort,det_first,few_distinct,10000,96,185327576628,165989,58130,0.269506,22
QuickSort,det_first,few_distinct,10000,97,185327576629,157123,58669,0.276751,18
QuickSort,det_first,few_distinct,10000,98,185327576630,157815,58478,0.299356,19
QuickSort,det_first,few_distinct,10000,99,185327576631,156017,58760,0.282733,18
