algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,reverse,10000,0,179221382840,191287,19352,0.438530,30
QuickSort,random,reverse,10000,1,179221382841,210356,19258,0.435317,37
QuickSort,random,reverse,10000,2,179221382842,204370,19318,0.425526,32
QuickSort,random,reverse,10000,3,179221382843,190359,19182,0.431440,29
QuickSort,random,reverse,10000,4,179221382844,184887,19404,0.417931,30
QuickSort,random,reverse,10000,5,179221382845,205889,19414,0.448697,39
QuickSort,random,reverse,10000,6,179221382846,185640,19490,0.400260,32
QuickSort,random,reverse,10000,7,179221382847,208836,19352,0.466131,33
QuickSort,random,reverse,10000,8,179221382848,195569,19354,0.473805,30
QuickSort,random,reverse,10000,9,179221382849,192192,19342,0.474241,29
QuickSort,random,reverse,10000,10,179221382850,197711,19442,0.467912,31
QuickSort,random,reverse,10000,11,179221382851,203155,19386,0.475714,32
QuickSort,random,reverse,10000,12,179221382852,189816,19376,0.451535,29
QuickSort,random,reverse,10000,13,179221382853,193929,19344,0.429206,31
QuickSort,random,reverse,10000,14,179221382854,196260,19376,0.429799,31
QuickSort,random,reverse,10000,15,179221382855,190305,19434,0.406114,33
QuickSort,random,reverse,10000,16,179221382856,188031,19384,0.436246,31
QuickSort,random,reverse,10000,17,179221382857,183993,19272,0.403255,28
QuickSort,random,reverse,10000,18,179221382858,198780,19414,0.572639,29
QuickSort,random,reverse,10000,19,179221382859,195390,19340,0.490321,32
QuickSort,random,reverse,10000,20,179221382860,192129,19326,0.486791,30
QuickSort,random,reverse,10000,21,179221382861,197645,19368,0.481648,31
QuickSort,random,reverse,10000,22,179221382862,203042,19384,0.695197,33
QuickSort,random,reverse,10000,23,179221382863,203768,19274,0.498944,31
QuickSort,random,reverse,10000,24,179221382864,187490,19194,0.450239,31
QuickSort,random,reverse,10000,25,179221382865,205997,19368,0.502396,32
QuickSort,random,reverse,10000,26,179221382866,190619,19392,0.434674,28
QuickSort,random,reverse,10000,27,179221382867,195806,19348,0.418733,32
QuickSort,random,reverse,10000,28,179221382868,194394,19336,0.437403,33
QuickSort,random,reverse,10000,29,179221382869,188590,19412,0.420750,32
QuickSort,random,reverse,10000,30,179221382870,201571,19332,0.757925,31
QuickSort,random,reverse,10000,31,179221382871,193139,19294,0.454235,30
QuickSort,random,reverse,10000,32,179221382872,192767,19332,0.438076,29
QuickSort,random,reverse,10000,33,179221382873,196975,19490,0.611771,31
QuickSort,random,reverse,10000,34,179221382874,185697,19370,0.621620,28
QuickSort,random,reverse,10000,35,179221382875,192265,19374,0.417466,31
QuickSort,random,reverse,10000,36,179221382876,193094,19436,0.428632,33
QuickSort,random,reverse,10000,37,179221382877,195635,19474,0.438866,29
QuickSort,random,reverse,10000,38,179221382878,201990,19350,0.504067,32
QuickSort,random,reverse,10000,39,179221382879,198812,19472,0.427999,30
QuickSort,random,reverse,10000,40,179221382880,191730,19232,0.434040,33
QuickSort,random,reverse,10000,41,179221382881,197868,19374,0.424765,35
QuickSort,random,reverse,10000,42,179221382882,203251,19348,0.421026,32
QuickSort,random,reverse,10000,43,179221382883,192840,19334,0.431104,28
QuickSort,random,reverse,10000,44,179221382884,188510,19378,0.413145,29
QuickSort,random,reverse,10000,45,179221382885,186931,19360,0.540252,29
QuickSort,random,reverse,10000,46,179221382886,192310,19462,0.599686,32
