algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_last,few_distinct,5000,0,173092874068,76357,31539,0.143313,19
QuickSort,det_last,few_distinct,5000,1,173092874069,77907,31591,0.136818,19
QuickSort,det_last,few_distinct,5000,2,173092874070,74055,31944,0.143115,17
QuickSort,det_last,few_distinct,5000,3,173092874071,75726,31556,0.139729,19
QuickSort,det_last,few_distinct,5000,4,173092874072,73315,31843,0.143550,17
QuickSort,det_last,few_distinct,5000,5,173092874073,72334,31920,0.144877,17
QuickSort,det_last,few_distinct,5000,6,173092874074,76960,31671,0.140719,18
QuickSort,det_last,few_distinct,5000,7,173092874075,72850,31817,0.141124,17
QuickSort,det_last,few_distinct,5000,8,173092874076,71820,31881,0.144966,16
QuickSort,det_last,few_distinct,5000,9,173092874077,76305,31677,0.134432,19
QuickSort,det_last,few_distinct,5000,10,173092874078,73993,31690,0.140709,18
QuickSort,det_last,few_distinct,5000,11,173092874079,72283,31829,0.144620,16
QuickSort,det_last,few_distinct,5000,12,173092874080,72925,31895,0.140769,17
QuickSort,det_last,few_distinct,5000,13,173092874081,73286,31703,0.154580,19
QuickSort,det_last,few_distinct,5000,14,173092874082,74647,31718,0.141144,18
QuickSort,det_last,few_distinct,5000,15,173092874083,73519,31849,0.141501,17
QuickSort,det_last,few_distinct,5000,16,173092874084,72294,31881,0.143827,16
QuickSort,det_last,few_distinct,5000,17,173092874085,75428,31934,0.138431,18
QuickSort,det_last,few_distinct,5000,18,173092874086,73472,31801,0.144738,17
QuickSort,det_last,few_distinct,5000,19,173092874087,73225,31795,0.142243,17
QuickSort,det_last,few_distinct,5000,20,173092874088,72727,31835,0.143887,17
QuickSort,det_last,few_distinct,5000,21,173092874089,74473,31903,0.141006,18
QuickSort,det_last,few_distinct,5000,22,173092874090,75534,31631,0.139788,18
QuickSort,det_last,few_distinct,5000,23,173092874091,71944,31907,0.145224,17
QuickSort,det_last,few_distinct,5000,24,173092874092,72052,31906,0.144194,17
QuickSort,det_last,few_distinct,5000,25,173092874093,71699,31866,0.279992,16
QuickSort,det_last,few_distinct,5000,26,173092874094,73147,31898,0.154927,17
QuickSort,det_last,few_distinct,5000,27,173092874095,77012,31741,0.141531,20
QuickSort,det_last,few_distinct,5000,28,173092874096,72192,31786,0.145600,18
QuickSort,det_last,few_distinct,5000,29,173092874097,77999,31530,0.139808,18
QuickSort,det_last,few_distinct,5000,30,173092874098,71366,32018,0.146026,17
QuickSort,det_last,few_distinct,5000,31,173092874099,76146,31879,0.166481,19
QuickSort,det_last,few_distinct,5000,32,173092874100,76402,31576,0.138273,20
QuickSort,det_last,few_distinct,5000,33,173092874101,75344,31686,0.139481,18
QuickSort,det_last,few_distinct,5000,34,173092874102,76824,31850,0.163718,20
QuickSort,det_last,few_distinct,5000,35,173092874103,73807,31688,0.162292,18
QuickSort,det_last,few_distinct,5000,36,173092874104,76227,31721,0.138570,19
