algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_med3,few_distinct,1000,0,165980847228,12615,4742,0.033370,14
QuickSort,det_med3,few_distinct,1000,1,165980847229,12037,4797,0.032183,14
QuickSort,det_med3,few_distinct,1000,2,165980847230,12352,4796,0.030775,14
QuickSort,det_med3,few_distinct,1000,3,165980847231,12357,4773,0.030242,13
QuickSort,det_med3,few_distinct,1000,4,165980847232,12006,4824,0.031258,13
QuickSort,det_med3,few_distinct,1000,5,165980847233,12021,4788,0.031067,13
QuickSort,det_med3,few_distinct,1000,6,165980847234,12177,4815,0.030555,13
QuickSort,det_med3,few_distinct,1000,7,165980847235,12054,4816,0.030503,14
QuickSort,det_med3,few_distinct,1000,8,165980847236,12235,4761,0.033401,14
QuickSort,det_med3,few_distinct,1000,9,165980847237,12086,4796,0.039747,13
QuickSort,det_med3,few_distinct,1000,10,165980847238,12001,4805,0.039747,13
QuickSort,det_med3,few_distinct,1000,11,165980847239,12262,4834,0.039093,13
QuickSort,det_med3,few_distinct,1000,12,165980847240,11964,4812,0.040531,14
QuickSort,det_med3,few_distinct,1000,13,165980847241,12364,4794,0.038218,14
QuickSort,det_med3,few_distinct,1000,14,165980847242,11960,4798,0.055416,13
QuickSort,det_med3,few_distinct,1000,15,165980847243,12399,4805,0.043216,13
QuickSort,det_med3,few_distinct,1000,16,165980847244,12320,4797,0.043398,13
QuickSort,det_med3,few_distinct,1000,17,165980847245,12482,4762,0.042593,14
QuickSort,det_med3,few_distinct,1000,18,165980847246,12114,4792,0.043518,13
QuickSort,det_med3,few_distinct,1000,19,165980847247,12410,4776,0.042362,14
QuickSort,det_med3,few_distinct,1000,20,165980847248,12087,4779,0.043669,14
QuickSort,det_med3,few_distinct,1000,21,165980847249,12235,4786,0.043207,13
QuickSort,det_med3,few_distinct,1000,22,165980847250,12338,4787,0.040883,16
QuickSort,det_med3,few_distinct,1000,23,165980847251,12974,4744,0.042753,15
QuickSort,det_med3,few_distinct,1000,24,165980847252,11892,4825,0.043820,13
QuickSort,det_med3,few_distinct,1000,25,165980847253,12048,4848,0.044826,13
QuickSort,det_med3,few_distinct,1000,26,165980847254,12050,4829,0.044444,14
QuickSort,det_med3,few_distinct,1000,27,165980847255,12033,4806,0.045369,13
QuickSort,det_med3,few_distinct,1000,28,165980847256,12222,4790,0.044715,13
QuickSort,det_med3,few_distinct,1000,29,165980847257,12265,4762,0.044282,14
QuickSort,det_med3,few_distinct,1000,30,165980847258,12054,4824,0.041828,13
QuickSort,det_med3,few_distinct,1000,31,165980847259,12027,4797,0.042221,13
QuickSort,det_med3,few_distinct,1000,32,165980847260,12161,4784,0.083777,14
QuickSort,det_med3,few_distinct,1000,33,165980847261,12091,4806,0.039364,13
QuickSort,det_med3,few_distinct,1000,34,165980847262,12141,4778,0.044031,14
QuickSort,det_med3,few_distinct,1000,35,165980847263,12046,4815,0.044142,13
QuickSort,det_med3,few_distinct,1000,36,165980847264,11998,4812,0.043518,13
QuickSort,det_med3,few_distinct,1000,37,165980847265,12054,4814,0.043106,13
QuickSort,det_med3,few_distinct,1000,38,165980847266,12227,4806,0.043186,13
QuickSort,det_med3,few_distinct,1000,39,165980847267,12112,4782,0.043226,14
QuickSort,det_med3,few_distinct,1000,40,165980847268,12112,4808,0.044574,13
