algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,few_distinct,1000,0,165882878888,12297,4874,0.045413,13
QuickSort,random,few_distinct,1000,1,165882878889,11998,4909,0.042836,13
QuickSort,random,few_distinct,1000,2,165882878890,12008,4943,0.040793,14
QuickSort,random,few_distinct,1000,3,165882878891,12245,4895,0.041588,14
QuickSort,random,few_distinct,1000,4,165882878892,12545,4856,0.040380,14
QuickSort,random,few_distinct,1000,5,165882878893,12195,4923,0.045665,13
QuickSort,random,few_distinct,1000,6,165882878894,11933,4901,0.048030,13
QuickSort,random,few_distinct,1000,7,165882878895,12084,4901,0.040582,13
QuickSort,random,few_distinct,1000,8,165882878896,12082,4902,0.048513,14
QuickSort,random,few_distinct,1000,9,165882878897,11984,4907,0.048553,13
QuickSort,random,few_distinct,1000,10,165882878898,11975,4921,0.050847,13
QuickSort,random,few_distinct,1000,11,165882878899,12314,4891,0.050063,13
QuickSort,random,few_distinct,1000,12,165882878900,12109,4898,0.046188,14
QuickSort,random,few_distinct,1000,13,165882878901,12659,4862,0.046560,16
QuickSort,random,few_distinct,1000,14,165882878902,12159,4886,0.047113,13
QuickSort,random,few_distinct,1000,15,165882878903,12112,4862,0.040974,14
QuickSort,random,few_distinct,1000,16,165882878904,12244,4870,0.046238,14
QuickSort,random,few_distinct,1000,17,165882878905,12430,4857,0.046993,15
QuickSort,random,few_distinct,1000,18,165882878906,12100,4910,0.042091,13
QuickSort,random,few_distinct,1000,19,165882878907,11942,4886,0.041508,14
QuickSort,random,few_distinct,1000,20,165882878908,12403,4848,0.043078,14
QuickSort,random,few_distinct,1000,21,165882878909,11999,4912,0.051149,13
QuickSort,random,few_distinct,1000,22,165882878910,12120,4917,0.049459,14
QuickSort,random,few_distinct,1000,23,165882878911,12500,4848,0.084122,15
QuickSort,random,few_distinct,1000,24,165882878912,12413,4831,0.047808,14
QuickSort,random,few_distinct,1000,25,165882878913,11990,4907,0.047073,14
QuickSort,random,few_distinct,1000,26,165882878914,12177,4871,0.044799,13
QuickSort,random,few_distinct,1000,27,165882878915,12471,4832,0.047033,14
QuickSort,random,few_distinct,1000,28,165882878916,11893,4892,0.048734,13
QuickSort,random,few_distinct,1000,29,165882878917,12031,4930,0.041166,13
QuickSort,random,few_distinct,1000,30,165882878918,12162,4876,0.044547,13
QuickSort,random,few_distinct,1000,31,165882878919,12261,4837,0.042866,14
QuickSort,random,few_distinct,1000,32,165882878920,12029,4895,0.048010,13
QuickSort,random,few_distinct,1000,33,165882878921,12435,4870,0.039233,14
QuickSort,random,few_distinct,1000,34,165882878922,12450,4828,0.039183,15
QuickSort,random,few_distinct,1000,35,165882878923,11984,4918,0.040108,14
QuickSort,random,few_distinct,1000,36,165882878924,12175,4946,0.040240,14
QuickSort,random,few_distinct,1000,37,165882878925,12078,4935,0.039797,13
QuickSort,random,few_distinct,1000,38,165882878926,12512,4836,0.040290,14
QuickSort,random,few_distinct,1000,39,165882878927,12170,4897,0.040391,14
QuickSort,random,few_distinct,1000,40,165882878928,12198,4901,0.040541,14
QuickSort,random,few_distinct,1000,41,165882878929,12299,4886,0.040260,14
QuickSort,random,few_distinct,1000,42,165882878930,12178,4901,0.050868,14
QuickSort,random,few_distinct,1000,43,165882878931,11944,4948,0.049288,13
QuickSort,random,few_distinct,1000,44,165882878932,12085,4885,0.049015,14
QuickSort,random,few_distinct,1000,45,165882878933,12185,4882,0.050304,14
QuickSort,random,few_distinct,1000,46,165882878934,12079,4910,0.050535,13
QuickSort,random,few_distinct,1000,47,165882878935,12010,4919,0.052357,13
QuickSort,random,few_distinct,1000,48,165882878936,12450,4848,0.048664,15
QuickSort,random,few_distinct,1000,49,165882878937,12047,4953,0.047355,13
QuickSort,random,few_distinct,1000,50,165882878938,12561,4860,0.048341,15
QuickSort,random,few_distinct,1000,51,165882878939,12244,4917,0.054008,15
QuickSort,random,few_distinct,1000,52,165882878940,12479,4851,0.048412,15
QuickSort,random,few_distinct,1000,53,165882878941,12226,4865,0.050576,14
QuickSort,random,few_distinct,1000,54,165882878942,12019,4902,0.053153,13
QuickSort,random,few_distinct,1000,55,165882878943,12048,4918,0.048543,13
QuickSort,random,few_distinct,1000,56,165882878944,11995,4956,0.053505,13
QuickSort,random,few_distinct,1000,57,165882878945,12202,4857,0.054149,13
QuickSort,random,few_distinct,1000,58,165882878946,12290,4884,0.112028,14
QuickSort,random,few_distinct,1000,59,165882878947,12201,4870,0.052961,14
QuickSort,random,few_distinct,1000,60,165882878948,12514,4909,0.053394,14
QuickSort,random,few_distinct,1000,61,165882878949,12708,4864,0.052438,16
QuickSort,random,few_distinct,1000,62,165882878950,12104,4904,0.054159,14
QuickSort,random,few_distinct,1000,63,165882878951,11937,4904,0.055830,13
QuickSort,random,few_distinct,1000,64,165882878952,12129,4872,0.054310,14
QuickSort,random,few_distinct,1000,65,165882878953,12186,4892,0.052529,13
QuickSort,random,few_distinct,1000,66,165882878954,12094,4875,0.054501,13
QuickSort,random,few_distinct,1000,67,165882878955,11891,4894,0.054259,12
QuickSort,random,few_distinct,1000,68,165882878956,12078,4878,0.094382,13
QuickSort,random,few_distinct,1000,69,165882878957,12212,4853,0.052578,15
QuickSort,random,few_distinct,1000,70,165882878958,12282,4860,0.047255,14
QuickSort,random,few_distinct,1000,71,165882878959,12447,4870,0.047516,14
QuickSort,random,few_distinct,1000,72,165882878960,12150,4919,0.049198,13
QuickSort,random,few_distinct,1000,73,165882878961,12055,4927,0.049157,13
QuickSort,random,few_distinct,1000,74,165882878962,12615,4868,0.048322,14
QuickSort,random,few_distinct,1000,75,165882878963,11965,4915,0.049932,14
QuickSort,random,few_distinct,1000,76,165882878964,12082,4872,0.052177,15
