algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_med3,few_distinct,10000,0,185452207409,158908,64315,0.300198,20
QuickSort,det_med3,few_distinct,10000,1,185452207410,154785,64668,0.313044,19
QuickSort,det_med3,few_distinct,10000,2,185452207411,154605,64437,0.315699,18
QuickSort,det_med3,few_distinct,10000,3,185452207412,158134,64033,0.297482,19
QuickSort,det_med3,few_distinct,10000,4,185452207413,154387,64653,0.313295,18
QuickSort,det_med3,few_distinct,10000,5,185452207414,159566,64254,0.309397,18
QuickSort,det_med3,few_distinct,10000,6,185452207415,157066,64397,0.305800,18
QuickSort,det_med3,few_distinct,10000,7,185452207416,153517,64571,0.312583,18
QuickSort,det_med3,few_distinct,10000,8,185452207417,154181,64644,0.306762,18
QuickSort,det_med3,few_distinct,10000,9,185452207418,155812,64311,0.307002,20
QuickSort,det_med3,few_distinct,10000,10,185452207419,152318,64618,0.464120,18
QuickSort,det_med3,few_distinct,10000,11,185452207420,152919,64748,0.564263,18
QuickSort,det_med3,few_distinct,10000,12,185452207421,156506,64612,0.549803,19
QuickSort,det_med3,few_distinct,10000,13,185452207422,152358,64634,0.395481,17
QuickSort,det_med3,few_distinct,10000,14,185452207423,157565,64290,0.308535,18
QuickSort,det_med3,few_distinct,10000,15,185452207424,155611,64588,0.304858,18
QuickSort,det_med3,few_distinct,10000,16,185452207425,161314,64544,0.356151,18
QuickSort,det_med3,few_distinct,10000,17,185452207426,152868,64609,0.311060,17
QuickSort,det_med3,few_distinct,10000,18,185452207427,157963,64291,0.377174,18
QuickSort,det_med3,few_distinct,10000,19,185452207428,154862,64405,0.306451,19
QuickSort,det_med3,few_distinct,10000,20,185452207429,158391,64418,0.297011,19
QuickSort,det_med3,few_distinct,10000,21,185452207430,152795,64682,0.461835,17
QuickSort,det_med3,few_distinct,10000,22,185452207431,153550,64460,0.309968,18
QuickSort,det_med3,few_distinct,10000,23,185452207432,154893,64448,0.303364,18
QuickSort,det_med3,few_distinct,10000,24,185452207433,157008,64378,0.306331,20
QuickSort,det_med3,few_distinct,10000,25,185452207434,155568,64370,0.337965,18
QuickSort,det_med3,few_distinct,10000,26,185452207435,160349,64076,0.290529,20
QuickSort,det_med3,few_distinct,10000,27,185452207436,151881,64669,0.320229,17
QuickSort,det_med3,few_distinct,10000,28,185452207437,154646,64631,0.308716,17
QuickSort,det_med3,few_distinct,10000,29,185452207438,154552,64578,0.338185,18
QuickSort,det_med3,few_distinct,10000,30,185452207439,155387,64461,0.306460,19
QuickSort,det_med3,few_distinct,10000,31,185452207440,163456,64190,0.313926,20
QuickSort,det_med3,few_distinct,10000,32,185452207441,156330,64391,0.302262,18
QuickSort,det_med3,few_distinct,10000,33,185452207442,170073,64221,0.305870,20
QuickSort,det_med3,few_distinct,10000,34,185452207443,160778,64307,0.289416,20
QuickSort,det_med3,few_distinct,10000,35,185452207444,157282,64442,0.302703,19
QuickSort,det_med3,few_distinct,10000,36,185452207445,155169,64575,0.315570,18
QuickSort,det_med3,few_distinct,10000,37,185452207446,152256,64659,0.311811,17
QuickSort,det_med3,few_distinct,10000,38,185452207447,158670,64279,0.294536,19
QuickSort,det_med3,few_distinct,10000,39,185452207448,153084,64551,0.319267,18
QuickSort,det_med3,few_distinct,10000,40,185452207449,155886,64503,0.302292,18
QuickSort,det_med3,few_distinct,10000,41,185452207450,160479,64373,0.302082,19
QuickSort,det_med3,few_distinct,10000,42,185452207451,157605,64440,0.316190,18
QuickSort,det_med3,few_distinct,10000,43,185452207452,153497,64542,0.309006,18
QuickSort,det_med3,few_distinct,10000,44,185452207453,152218,64707,0.314006,17
QuickSort,det_med3,few_distinct,10000,45,185452207454,154867,64487,0.311080,17
QuickSort,det_med3,few_distinct,10000,46,185452207455,153481,64662,0.345801,17
QuickSort,det_med3,few_distinct,10000,47,185452207456,156441,64520,0.316071,17
QuickSort,det_med3,few_distinct,10000,48,185452207457,155726,64455,0.327063,19
QuickSort,det_med3,few_distinct,10000,49,185452207458,156308,64473,0.316421,18
QuickSort,det_med3,few_distinct,10000,50,185452207459,154557,64609,0.312623,17
QuickSort,det_med3,few_distinct,10000,51,185452207460,154034,64731,0.306992,18
QuickSort,det_med3,few_distinct,10000,52,185452207461,155465,64291,0.305358,19
QuickSort,det_med3,few_distinct,10000,53,185452207462,160282,64431,0.310640,19
QuickSort,det_med3,few_distinct,10000,54,185452207463,156871,64340,0.301872,19
QuickSort,det_med3,few_distinct,10000,55,185452207464,156740,64484,0.306872,20
QuickSort,det_med3,few_distinct,10000,56,185452207465,153403,64514,0.311551,17
QuickSort,det_med3,few_distinct,10000,57,185452207466,153890,64553,0.307393,18
QuickSort,det_med3,few_distinct,10000,58,185452207467,154356,64511,0.314878,18
QuickSort,det_med3,few_distinct,10000,59,185452207468,154007,64518,0.311071,19
QuickSort,det_med3,few_distinct,10000,60,185452207469,153667,64402,0.306621,18
QuickSort,det_med3,few_distinct,10000,61,185452207470,156348,64547,0.306521,18
QuickSort,det_med3,few_distinct,10000,62,185452207471,159885,64100,0.291390,20
QuickSort,det_med3,few_distinct,10000,63,185452207472,156568,64482,0.307794,20
QuickSort,det_med3,few_distinct,10000,64,185452207473,153381,64556,0.351893,18
QuickSort,det_med3,few_distinct,10000,65,185452207474,156044,64395,0.308525,20
QuickSort,det_med3,few_distinct,10000,66,185452207475,158598,64326,0.296120,19
QuickSort,det_med3,few_distinct,10000,67,185452207476,155066,64563,0.312363,18
QuickSort,det_med3,few_distinct,10000,68,185452207477,153943,64539,0.314517,17
QuickSort,det_med3,few_distinct,10000,69,185452207478,152230,64740,0.341882,17
QuickSort,det_med3,few_distinct,10000,70,185452207479,154678,64548,0.308445,19
QuickSort,det_med3,few_distinct,10000,71,185452207480,152821,64504,0.310008,17
QuickSort,det_med3,few_distinct,10000,72,185452207481,154620,64417,0.308555,18
QuickSort,det_med3,few_distinct,10000,73,185452207482,153887,64463,0.369088,18
QuickSort,det_med3,few_distinct,10000,74,185452207483,156841,64494,0.298685,18
QuickSort,det_med3,few_distinct,10000,75,185452207484,161343,64270,0.299757,20
QuickSort,det_med3,few_distinct,10000,76,185452207485,152042,64649,0.347123,17
QuickSort,det_med3,few_distinct,10000,77,185452207486,155221,64497,0.308565,18
QuickSort,det_med3,few_distinct,10000,78,185452207487,153652,64457,0.309677,18
QuickSort,det_med3,few_distinct,10000,79,185452207488,155816,64432,0.304437,19
QuickSort,det_med3,few_distinct,10000,80,185452207489,154110,64688,0.321010,18
QuickSort,det_med3,few_distinct,10000,81,185452207490,154405,64549,0.302021,18
QuickSort,det_med3,few_distinct,10000,82,185452207491,155198,64595,0.304737,19
QuickSort,det_med3,few_distinct,10000,83,185452207492,153301,64457,0.312543,18
QuickSort,det_med3,few_distinct,10000,84,185452207493,154453,64618,0.309597,19
QuickSort,det_med3,few_distinct,10000,85,185452207494,154646,64505,0.307252,18
QuickSort,det_med3,few_distinct,10000,86,185452207495,155390,64578,0.375912,18
QuickSort,det_med3,few_distinct,10000,87,185452207496,161381,64352,0.474872,19
QuickSort,det_med3,few_distinct,10000,88,185452207497,153403,64558,0.317002,19
QuickSort,det_med3,few_distinct,10000,89,185452207498,156407,64571,0.305789,18
QuickSort,det_med3,few_distinct,10000,90,185452207499,152621,64795,0.316772,17
QuickSort,det_med3,few_distinct,10000,91,185452207500,157413,64479,0.305820,20
QuickSort,det_med3,few_distinct,10000,92,185452207501,175356,63999,0.303745,22
QuickSort,det_med3,few_distinct,10000,93,185452207502,156323,64299,0.303826,18
QuickSort,det_med3,few_distinct,10000,94,185452207503,155209,64439,0.318786,19
QuickSort,det_med3,few_distinct,10000,95,185452207504,159548,64120,0.360250,19
QuickSort,det_med3,few_distinct,10000,96,185452207505,156254,64491,0.304718,18
QuickSort,det_med3,few_distinct,10000,97,185452207506,155226,64465,0.306612,19
QuickSort,det_med3,few_distinct,10000,98,185452207507,152722,64450,0.313155,18
QuickSort,det_med3,few_distinct,10000,99,185452207508,153792,64509,0.356171,19
