algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_first,sorted,10000,0,173656030407,50014998,0,33.177990,9998
QuickSort,det_first,sorted,10000,1,173656030408,50014998,0,30.156763,9998
QuickSort,det_first,sorted,10000,2,173656030409,50014998,0,29.180973,9998
QuickSort,det_first,sorted,10000,3,173656030410,50014998,0,37.212401,9998
QuickSort,det_first,sorted,10000,4,173656030411,50014998,0,29.455797,9998
QuickSort,det_first,sorted,10000,5,173656030412,50014998,0,29.604418,9998
QuickSort,det_first,sorted,10000,6,173656030413,50014998,0,30.758316,9998
QuickSort,det_first,sorted,10000,7,173656030414,50014998,0,28.734177,9998
QuickSort,det_first,sorted,10000,8,173656030415,50014998,0,30.899995,9998
QuickSort,det_first,sorted,10000,9,173656030416,50014998,0,30.929378,9998
QuickSort,det_first,sorted,10000,10,173656030417,50014998,0,33.957336,9998
QuickSort,det_first,sorted,10000,11,173656030418,50014998,0,29.311771,9998
QuickSort,det_first,sorted,10000,12,173656030419,50014998,0,33.890201,9998
QuickSort,det_first,sorted,10000,13,173656030420,50014998,0,28.963877,9998
QuickSort,det_first,sorted,10000,14,173656030421,50014998,0,30.290304,9998
QuickSort,det_first,sorted,10000,15,173656030422,50014998,0,29.002460,9998
QuickSort,det_first,sorted,10000,16,173656030423,50014998,0,29.424159,9998
QuickSort,det_first,sorted,10000,17,173656030424,50014998,0,28.018933,9998
QuickSort,det_first,sorted,10000,18,173656030425,50014998,0,28.683483,9998
QuickSort,det_first,sorted,10000,19,173656030426,50014998,0,31.041878,9998
QuickSort,det_first,sorted,10000,20,173656030427,50014998,0,37.471033,9998
QuickSort,det_first,sorted,10000,21,173656030428,50014998,0,30.662470,9998
QuickSort,det_first,sorted,10000,22,173656030429,50014998,0,29.309094,9998
QuickSort,det_first,sorted,10000,23,173656030430,50014998,0,31.401456,9998
QuickSort,det_first,sorted,10000,24,173656030431,50014998,0,29.426180,9998
QuickSort,det_first,sorted,10000,25,173656030432,50014998,0,30.505321,9998
QuickSort,det_first,sorted,10000,26,173656030433,50014998,0,32.155045,9998
QuickSort,det_first,sorted,10000,27,173656030434,50014998,0,30.028786,9998
QuickSort,det_first,sorted,10000,28,173656030435,50014998,0,31.185708,9998
QuickSort,det_first,sorted,10000,29,173656030436,50014998,0,28.709208,9998
QuickSort,det_first,sorted,10000,30,173656030437,50014998,0,29.292297,9998
QuickSort,det_first,sorted,10000,31,173656030438,50014998,0,33.526845,9998
QuickSort,det_first,sorted,10000,32,173656030439,50014998,0,30.896287,9998
QuickSort,det_first,sorted,10000,33,173656030440,50014998,0,29.991608,9998
QuickSort,det_first,sorted,10000,34,173656030441,50014998,0,30.495838,9998
