algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,few_distinct,50000,0,269060357125,908671,383204,2.044879,23
QuickSort,random,few_distinct,50000,1,269060357126,909031,385228,2.259258,22
QuickSort,random,few_distinct,50000,2,269060357127,898109,384983,2.680785,22
QuickSort,random,few_distinct,50000,3,269060357128,919343,383353,2.519274,24
QuickSort,random,few_distinct,50000,4,269060357129,912771,385016,2.471806,22
QuickSort,random,few_distinct,50000,5,269060357130,880764,385803,2.152589,22
QuickSort,random,few_distinct,50000,6,269060357131,895642,384938,2.097957,22
QuickSort,random,few_distinct,50000,7,269060357132,913799,384802,2.209095,25
QuickSort,random,few_distinct,50000,8,269060357133,902818,385068,2.394932,21
QuickSort,random,few_distinct,50000,9,269060357134,878431,385784,2.163149,20
QuickSort,random,few_distinct,50000,10,269060357135,894376,384866,2.113807,21
QuickSort,random,few_distinct,50000,11,269060357136,882034,384852,2.146949,21
QuickSort,random,few_distinct,50000,12,269060357137,897539,384842,2.165694,22
QuickSort,random,few_distinct,50000,13,269060357138,885381,386745,2.153401,21
QuickSort,random,few_distinct,50000,14,269060357139,878646,386340,2.337044,21
QuickSort,random,few_distinct,50000,15,269060357140,899209,384463,2.202872,22
QuickSort,random,few_distinct,50000,16,269060357141,914257,384754,2.037834,22
QuickSort,random,few_distinct,50000,17,269060357142,897132,384856,2.082708,22
QuickSort,random,few_distinct,50000,18,269060357143,881485,385912,2.125979,21
QuickSort,random,few_distinct,50000,19,269060357144,884740,385308,2.159953,21
QuickSort,random,few_distinct,50000,20,269060357145,894847,385794,2.101103,22
QuickSort,random,few_distinct,50000,21,269060357146,881857,385891,2.762868,22
QuickSort,random,few_distinct,50000,22,269060357147,913145,384394,2.025302,22
QuickSort,random,few_distinct,50000,23,269060357148,901539,385830,2.157528,23
QuickSort,random,few_distinct,50000,24,269060357149,894807,386548,2.117624,22
QuickSort,random,few_distinct,50000,25,269060357150,885368,386101,2.135498,21
QuickSort,random,few_distinct,50000,26,269060357151,886839,385583,2.134636,21
QuickSort,random,few_distinct,50000,27,269060357152,884510,384974,2.506972,21
QuickSort,random,few_distinct,50000,28,269060357153,906585,385583,2.094080,23
QuickSort,random,few_distinct,50000,29,269060357154,907475,384013,2.083741,22
