algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,sorted,50000,0,186166916524,1146530,71924,2.171315,39
QuickSort,random,sorted,50000,1,186166916525,1201401,71740,2.204922,40
QuickSort,random,sorted,50000,2,186166916526,1156841,72160,2.208649,41
QuickSort,random,sorted,50000,3,186166916527,1155044,71734,2.110856,42
QuickSort,random,sorted,50000,4,186166916528,1184234,72274,2.115655,39
QuickSort,random,sorted,50000,5,186166916529,1111079,71862,2.517338,36
QuickSort,random,sorted,50000,6,186166916530,1228597,71696,2.240572,38
QuickSort,random,sorted,50000,7,186166916531,1171270,71798,2.107870,38
QuickSort,random,sorted,50000,8,186166916532,1147497,71908,2.144102,39
QuickSort,random,sorted,50000,9,186166916533,1157389,71754,2.109504,41
QuickSort,random,sorted,50000,10,186166916534,1152045,71734,2.118331,37
QuickSort,random,sorted,50000,11,186166916535,1111106,71884,2.558619,36
QuickSort,random,sorted,50000,12,186166916536,1133946,72088,2.441389,36
QuickSort,random,sorted,50000,13,186166916537,1135751,72082,2.114393,38
QuickSort,random,sorted,50000,14,186166916538,1132774,71784,2.323596,37
QuickSort,random,sorted,50000,15,186166916539,1126484,71660,2.147298,36
QuickSort,random,sorted,50000,16,186166916540,1140620,71998,2.083132,37
QuickSort,random,sorted,50000,17,186166916541,1147909,71754,2.220222,37
QuickSort,random,sorted,50000,18,186166916542,1085339,71970,2.376962,36
QuickSort,random,sorted,50000,19,186166916543,1118335,71806,2.182748,36
QuickSort,random,sorted,50000,20,186166916544,1103847,71922,2.156877,37
QuickSort,random,sorted,50000,21,186166916545,1107253,71922,2.366511,37
QuickSort,random,sorted,50000,22,186166916546,1125442,71964,2.057921,36
QuickSort,random,sorted,50000,23,186166916547,1111452,71702,2.233318,36
QuickSort,random,sorted,50000,24,186166916548,1075616,72198,2.176525,32
QuickSort,random,sorted,50000,25,186166916549,1117903,71642,2.101157,35
QuickSort,random,sorted,50000,26,186166916550,1111855,71620,2.107019,36
QuickSort,random,sorted,50000,27,186166916551,1130732,71686,2.219600,34
QuickSort,random,sorted,50000,28,186166916552,1120963,72002,2.140353,39
QuickSort,random,sorted,50000,29,186166916553,1118762,71794,2.176134,37
