algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,nearly_sorted,50000,0,265190598075,1111624,71578,2.481165,37
QuickSort,random,nearly_sorted,50000,1,265190598076,1130828,72088,2.190063,39
QuickSort,random,nearly_sorted,50000,2,265190598077,1133247,71912,2.104724,37
QuickSort,random,nearly_sorted,50000,3,265190598078,1104457,72054,2.131695,34
QuickSort,random,nearly_sorted,50000,4,265190598079,1121205,71618,2.707266,41
QuickSort,random,nearly_sorted,50000,5,265190598080,1122861,72066,2.206603,37
QuickSort,random,nearly_sorted,50000,6,265190598081,1147217,72026,2.169485,45
QuickSort,random,nearly_sorted,50000,7,265190598082,1137085,71788,2.219588,35
QuickSort,random,nearly_sorted,50000,8,265190598083,1164310,71880,2.187698,41
QuickSort,random,nearly_sorted,50000,9,265190598084,1086455,72022,2.161840,38
QuickSort,random,nearly_sorted,50000,10,265190598085,1138346,71896,2.214898,37
QuickSort,random,nearly_sorted,50000,11,265190598086,1128263,71838,2.341424,39
QuickSort,random,nearly_sorted,50000,12,265190598087,1198250,71766,2.283066,39
QuickSort,random,nearly_sorted,50000,13,265190598088,1123333,72244,2.183651,38
QuickSort,random,nearly_sorted,50000,14,265190598089,1117938,71658,2.146873,38
QuickSort,random,nearly_sorted,50000,15,265190598090,1122385,71864,2.071142,37
QuickSort,random,nearly_sorted,50000,16,265190598091,1114451,71876,2.097311,36
QuickSort,random,nearly_sorted,50000,17,265190598092,1185128,71964,2.143366,40
QuickSort,random,nearly_sorted,50000,18,265190598093,1099095,71798,2.281844,35
QuickSort,random,nearly_sorted,50000,19,265190598094,1195249,72082,2.189511,40
QuickSort,random,nearly_sorted,50000,20,265190598095,1069849,72202,2.085438,35
QuickSort,random,nearly_sorted,50000,21,265190598096,1186903,71830,2.270773,39
QuickSort,random,nearly_sorted,50000,22,265190598097,1143915,72134,2.097050,37
QuickSort,random,nearly_sorted,50000,23,265190598098,1117286,72040,2.074898,39
QuickSort,random,nearly_sorted,50000,24,265190598099,1166483,72094,2.233513,37
QuickSort,random,nearly_sorted,50000,25,265190598100,1272537,71758,2.372051,43
QuickSort,random,nearly_sorted,50000,26,265190598101,1076743,71934,2.725919,34
QuickSort,random,nearly_sorted,50000,27,265190598102,1162814,72050,2.747750,37
QuickSort,random,nearly_sorted,50000,28,265190598103,1144880,72064,2.147204,35
QuickSort,random,nearly_sorted,50000,29,265190598104,1136600,72058,2.103723,37
