algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_first,random,5000,0,166116280589,98930,14323,0.379433,34
QuickSort,det_first,random,5000,1,166116280590,93609,14441,0.367806,28
QuickSort,det_first,random,5000,2,166116280591,94932,14399,0.350276,32
QuickSort,det_first,random,5000,3,166116280592,92342,14423,0.353164,27
QuickSort,det_first,random,5000,4,166116280593,99075,14353,0.356211,35
QuickSort,det_first,random,5000,5,166116280594,95847,14338,0.350096,30
QuickSort,det_first,random,5000,6,166116280595,93815,14557,0.353143,30
QuickSort,det_first,random,5000,7,166116280596,101669,14257,0.356543,31
QuickSort,det_first,random,5000,8,166116280597,93302,14407,0.361148,30
QuickSort,det_first,random,5000,9,166116280598,96424,14547,0.465408,30
QuickSort,det_first,random,5000,10,166116280599,94780,14442,0.394258,30
QuickSort,det_first,random,5000,11,166116280600,93556,14370,0.408468,31
QuickSort,det_first,random,5000,12,166116280601,94569,14460,0.398110,32
QuickSort,det_first,random,5000,13,166116280602,95667,14382,0.455380,33
QuickSort,det_first,random,5000,14,166116280603,93199,14510,0.362094,28
QuickSort,det_first,random,5000,15,166116280604,103192,14321,0.387438,32
QuickSort,det_first,random,5000,16,166116280605,95939,14241,0.374807,28
QuickSort,det_first,random,5000,17,166116280606,93557,14389,0.352479,27
QuickSort,det_first,random,5000,18,166116280607,96552,14377,0.377019,30
QuickSort,det_first,random,5000,19,166116280608,93837,14421,0.348859,26
QuickSort,det_first,random,5000,20,166116280609,101143,14420,0.352570,29
QuickSort,det_first,random,5000,21,166116280610,97405,14325,0.347129,29
QuickSort,det_first,random,5000,22,166116280611,93426,14556,0.349996,28
QuickSort,det_first,random,5000,23,166116280612,95620,14430,0.358192,30
QuickSort,det_first,random,5000,24,166116280613,101878,14371,0.350588,32
QuickSort,det_first,random,5000,25,166116280614,95535,14490,0.357809,30
QuickSort,det_first,random,5000,26,166116280615,96912,14213,0.358936,32
QuickSort,det_first,random,5000,27,166116280616,103048,14146,0.379493,34
QuickSort,det_first,random,5000,28,166116280617,96482,14399,0.356311,31
QuickSort,det_first,random,5000,29,166116280618,94385,14510,0.366851,32
QuickSort,det_first,random,5000,30,166116280619,103318,14117,0.370230,34
QuickSort,det_first,random,5000,31,166116280620,94947,14476,0.385609,31
QuickSort,det_first,random,5000,32,166116280621,92568,14467,0.374163,30
QuickSort,det_first,random,5000,33,166116280622,94583,14464,0.349653,28
QuickSort,det_first,random,5000,34,166116280623,95691,14447,0.597175,30
QuickSort,det_first,random,5000,35,166116280624,99677,14122,0.345802,32
QuickSort,det_first,random,5000,36,166116280625,104568,14291,0.346354,40
QuickSort,det_first,random,5000,37,166116280626,96526,14439,0.401147,27
QuickSort,det_first,random,5000,38,166116280627,96552,14246,0.408659,29
QuickSort,det_first,random,5000,39,166116280628,93010,14505,0.403802,29
QuickSort,det_first,random,5000,40,166116280629,96698,14306,0.404586,30
QuickSort,det_first,random,5000,41,166116280630,100954,14306,0.396611,29
QuickSort,det_first,random,5000,42,166116280631,95083,14318,0.534929,28
QuickSort,det_first,random,5000,43,166116280632,96787,14322,0.388213,31
QuickSort,det_first,random,5000,44,166116280633,98082,14343,0.399457,29
QuickSort,det_first,random,5000,45,166116280634,93948,14374,0.405561,31
QuickSort,det_first,random,5000,46,166116280635,93395,14378,0.497365,30
QuickSort,det_first,random,5000,47,166116280636,100580,14299,0.705662,30
QuickSort,det_first,random,5000,48,166116280637,101516,14328,0.379895,33
QuickSort,det_first,random,5000,49,166116280638,96333,14539,0.373258,29
QuickSort,det_first,random,5000,50,166116280639,93994,14424,0.376928,29
QuickSort,det_first,random,5000,51,166116280640,96684,14369,0.416102,30
QuickSort,det_first,random,5000,52,166116280641,99575,14296,0.398461,31
QuickSort,det_first,random,5000,53,166116280642,101621,14202,0.361048,30
QuickSort,det_first,random,5000,54,166116280643,96761,14485,0.399146,30
QuickSort,det_first,random,5000,55,166116280644,96595,14386,0.355939,34
QuickSort,det_first,random,5000,56,166116280645,93601,14300,0.379373,30
QuickSort,det_first,random,5000,57,166116280646,95648,14482,0.433491,33
QuickSort,det_first,random,5000,58,166116280647,92345,14534,0.488072,29
QuickSort,det_first,random,5000,59,166116280648,91750,14476,0.358232,28
QuickSort,det_first,random,5000,60,166116280649,93912,14524,0.380046,27
QuickSort,det_first,random,5000,61,166116280650,94454,14486,0.355667,29
QuickSort,det_first,random,5000,62,166116280651,96785,14422,0.350981,31
QuickSort,det_first,random,5000,63,166116280652,95025,14430,0.347692,31
QuickSort,det_first,random,5000,64,166116280653,96420,14282,0.349995,29
QuickSort,det_first,random,5000,65,166116280654,104445,14109,0.363382,32
QuickSort,det_first,random,5000,66,166116280655,96684,14457,0.351876,31
QuickSort,det_first,random,5000,67,166116280656,95589,14376,0.354913,30
QuickSort,det_first,random,5000,68,166116280657,99015,14153,0.349190,30
QuickSort,det_first,random,5000,69,166116280658,98828,14387,0.358343,31
QuickSort,det_first,random,5000,70,166116280659,93458,14448,0.354652,28
QuickSort,det_first,random,5000,71,166116280660,100306,14429,0.368470,31
QuickSort,det_first,random,5000,72,166116280661,92477,14390,0.351977,28
QuickSort,det_first,random,5000,73,166116280662,97003,14270,0.349743,29
QuickSort,det_first,random,5000,74,166116280663,97589,14352,0.369879,29
QuickSort,det_first,random,5000,75,166116280664,98797,14333,0.344846,32
QuickSort,det_first,random,5000,76,166116280665,99385,14264,0.440370,31
QuickSort,det_first,random,5000,77,166116280666,102400,14144,0.344605,32
QuickSort,det_first,random,5000,78,166116280667,94420,14430,0.353384,30
QuickSort,det_first,random,5000,79,166116280668,93196,14602,0.355627,29
QuickSort,det_first,random,5000,80,166116280669,99009,14201,0.633772,32
QuickSort,det_first,random,5000,81,166116280670,100607,14208,0.348627,39
QuickSort,det_first,random,5000,82,166116280671,92211,14474,0.441567,29
QuickSort,det_first,random,5000,83,166116280672,96343,14274,0.356402,31
QuickSort,det_first,random,5000,84,166116280673,103203,14091,0.363894,35
QuickSort,det_first,random,5000,85,166116280674,95304,14404,0.354642,30
QuickSort,det_first,random,5000,86,166116280675,96543,14292,0.346304,31
QuickSort,det_first,random,5000,87,166116280676,94998,14519,0.352781,30
QuickSort,det_first,random,5000,88,166116280677,94542,14420,0.349573,28
QuickSort,det_first,random,5000,89,166116280678,102100,14141,0.357086,34
QuickSort,det_first,random,5000,90,166116280679,98042,14314,0.346988,30
QuickSort,det_first,random,5000,91,166116280680,99603,14168,0.344585,31
