algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_med3,reverse,1000,0,165720761737,11803,1830,0.020462,10
QuickSort,det_med3,reverse,1000,1,165720761738,11803,1830,0.017070,10
QuickSort,det_med3,reverse,1000,2,165720761739,11803,1830,0.016657,10
QuickSort,det_med3,reverse,1000,3,165720761740,11803,1830,0.015329,10
QuickSort,det_med3,reverse,1000,4,165720761741,11803,1830,0.015249,10
QuickSort,det_med3,reverse,1000,5,165720761742,11803,1830,0.015097,10
QuickSort,det_med3,reverse,1000,6,165720761743,11803,1830,0.015117,10
QuickSort,det_med3,reverse,1000,7,165720761744,11803,1830,0.015097,10
QuickSort,det_med3,reverse,1000,8,165720761745,11803,1830,0.014977,10
QuickSort,det_med3,reverse,1000,9,165720761746,11803,1830,0.014866,10
QuickSort,det_med3,reverse,1000,10,165720761747,11803,1830,0.014715,10
QuickSort,det_med3,reverse,1000,11,165720761748,11803,1830,0.019466,10
QuickSort,det_med3,reverse,1000,12,165720761749,11803,1830,0.023501,10
QuickSort,det_med3,reverse,1000,13,165720761750,11803,1830,0.015188,10
QuickSort,det_med3,reverse,1000,14,165720761751,11803,1830,0.022445,10
QuickSort,det_med3,reverse,1000,15,165720761752,11803,1830,0.023360,10
QuickSort,det_med3,reverse,1000,16,165720761753,11803,1830,0.015078,10
QuickSort,det_med3,reverse,1000,17,165720761754,11803,1830,0.015147,10
QuickSort,det_med3,reverse,1000,18,165720761755,11803,1830,0.015208,10
QuickSort,det_med3,reverse,1000,19,165720761756,11803,1830,0.014745,10
QuickSort,det_med3,reverse,1000,20,165720761757,11803,1830,0.014745,10
QuickSort,det_med3,reverse,1000,21,165720761758,11803,1830,0.015077,10
QuickSort,det_med3,reverse,1000,22,165720761759,11803,1830,0.014917,10
QuickSort,det_med3,reverse,1000,23,165720761760,11803,1830,0.014977,10
QuickSort,det_med3,reverse,1000,24,165720761761,11803,1830,0.014947,10
QuickSort,det_med3,reverse,1000,25,165720761762,11803,1830,0.015037,10
QuickSort,det_med3,reverse,1000,26,165720761763,11803,1830,0.014846,10
QuickSort,det_med3,reverse,1000,27,165720761764,11803,1830,0.014976,10
QuickSort,det_med3,reverse,1000,28,165720761765,11803,1830,0.015127,10
