algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,random,reverse,5000,0,169483516237,88439,9726,0.233087,27
QuickSort,random,reverse,5000,1,169483516238,87749,9752,0.236420,27
QuickSort,random,reverse,5000,2,169483516239,90774,9636,0.229763,32
QuickSort,random,reverse,5000,3,169483516240,96876,9658,0.222997,30
QuickSort,random,reverse,5000,4,169483516241,87092,9594,0.207003,26
QuickSort,random,reverse,5000,5,169483516242,85779,9740,0.212404,25
QuickSort,random,reverse,5000,6,169483516243,90441,9612,0.212976,26
QuickSort,random,reverse,5000,7,169483516244,85805,9664,0.225316,28
QuickSort,random,reverse,5000,8,169483516245,92865,9522,0.243829,28
QuickSort,random,reverse,5000,9,169483516246,91804,9696,0.233548,29
QuickSort,random,reverse,5000,10,169483516247,93751,9700,0.213258,27
QuickSort,random,reverse,5000,11,169483516248,96071,9612,0.215878,32
QuickSort,random,reverse,5000,12,169483516249,87485,9668,0.207083,27
QuickSort,random,reverse,5000,13,169483516250,93046,9628,0.216842,31
QuickSort,random,reverse,5000,14,169483516251,97069,9808,0.211059,35
QuickSort,random,reverse,5000,15,169483516252,100053,9754,0.260335,31
QuickSort,random,reverse,5000,16,169483516253,91902,9684,0.252865,29
QuickSort,random,reverse,5000,17,169483516254,92085,9606,0.326277,29
QuickSort,random,reverse,5000,18,169483516255,88869,9582,0.270244,27
QuickSort,random,reverse,5000,19,169483516256,89201,9620,0.250165,27
QuickSort,random,reverse,5000,20,169483516257,90933,9664,0.219272,29
QuickSort,random,reverse,5000,21,169483516258,90051,9682,0.220165,28
QuickSort,random,reverse,5000,22,169483516259,87685,9698,0.225004,25
QuickSort,random,reverse,5000,23,169483516260,88035,9662,0.208660,26
QuickSort,random,reverse,5000,24,169483516261,92559,9752,0.228328,28
QuickSort,random,reverse,5000,25,169483516262,92011,9688,0.214573,28
QuickSort,random,reverse,5000,26,169483516263,87746,9652,0.206029,26
QuickSort,random,reverse,5000,27,169483516264,97107,9750,0.283015,32
QuickSort,random,reverse,5000,28,169483516265,90605,9580,0.222123,27
QuickSort,random,reverse,5000,29,169483516266,87332,9736,0.205919,26
QuickSort,random,reverse,5000,30,169483516267,90036,9666,0.215035,28
QuickSort,random,reverse,5000,31,169483516268,88131,9740,0.234964,28
QuickSort,random,reverse,5000,32,169483516269,89670,9764,0.272463,30
QuickSort,random,reverse,5000,33,169483516270,85313,9676,0.218820,27
QuickSort,random,reverse,5000,34,169483516271,89168,9548,0.249894,26
QuickSort,random,reverse,5000,35,169483516272,87987,9668,0.220196,28
QuickSort,random,reverse,5000,36,169483516273,89846,9708,0.206270,28
QuickSort,random,reverse,5000,37,169483516274,91824,9722,0.269019,29
QuickSort,random,reverse,5000,38,169483516275,88955,9710,0.210637,29
QuickSort,random,reverse,5000,39,169483516276,93127,9660,0.215014,31
QuickSort,random,reverse,5000,40,169483516277,94898,9698,0.218358,31
QuickSort,random,reverse,5000,41,169483516278,87483,9654,0.224402,27
QuickSort,random,reverse,5000,42,169483516279,89563,9496,0.202896,26
QuickSort,random,reverse,5000,43,169483516280,93520,9694,0.221219,28
QuickSort,random,reverse,5000,44,169483516281,92561,9748,0.216279,30
QuickSort,random,reverse,5000,45,169483516282,86519,9730,0.205577,25
QuickSort,random,reverse,5000,46,169483516283,91194,9724,0.217043,29
QuickSort,random,reverse,5000,47,169483516284,94156,9682,0.216962,29
QuickSort,random,reverse,5000,48,169483516285,89616,9692,0.204011,28
QuickSort,random,reverse,5000,49,169483516286,86125,9720,0.203559,26
QuickSort,random,reverse,5000,50,169483516287,88241,9658,0.219281,28
QuickSort,random,reverse,5000,51,169483516288,98081,9690,0.215507,28
QuickSort,random,reverse,5000,52,169483516289,94072,9738,0.225908,30
QuickSort,random,reverse,5000,53,169483516290,87843,9664,0.278828,26
QuickSort,random,reverse,5000,54,169483516291,88546,9744,0.219864,28
QuickSort,random,reverse,5000,55,169483516292,91107,9662,0.429668,29
QuickSort,random,reverse,5000,56,169483516293,91461,9690,0.268176,32
QuickSort,random,reverse,5000,57,169483516294,90267,9594,0.255294,27
QuickSort,random,reverse,5000,58,169483516295,91646,9618,0.245315,29
QuickSort,random,reverse,5000,59,169483516296,88752,9636,0.292100,27
QuickSort,random,reverse,5000,60,169483516297,92649,9680,0.264502,30
QuickSort,random,reverse,5000,61,169483516298,88309,9696,0.270385,27
QuickSort,random,reverse,5000,62,169483516299,92989,9724,0.262182,28
QuickSort,random,reverse,5000,63,169483516300,90503,9602,0.247915,29
QuickSort,random,reverse,5000,64,169483516301,91003,9686,0.251198,26
QuickSort,random,reverse,5000,65,169483516302,85794,9648,0.240888,26
QuickSort,random,reverse,5000,66,169483516303,90457,9640,0.261088,27
QuickSort,random,reverse,5000,67,169483516304,86076,9658,0.387259,28
QuickSort,random,reverse,5000,68,169483516305,89488,9726,0.218810,29
QuickSort,random,reverse,5000,69,169483516306,92457,9548,0.242454,28
QuickSort,random,reverse,5000,70,169483516307,91425,9702,0.381175,29
QuickSort,random,reverse,5000,71,169483516308,92356,9672,0.240687,29
QuickSort,random,reverse,5000,72,169483516309,89660,9670,0.231661,27
QuickSort,random,reverse,5000,73,169483516310,89345,9688,0.258227,30
QuickSort,random,reverse,5000,74,169483516311,88337,9624,0.244371,28
QuickSort,random,reverse,5000,75,169483516312,88703,9590,0.236088,29
QuickSort,random,reverse,5000,76,169483516313,88576,9712,0.240908,29
QuickSort,random,reverse,5000,77,169483516314,88520,9700,0.240215,28
QuickSort,random,reverse,5000,78,169483516315,94721,9678,0.255044,29
QuickSort,random,reverse,5000,79,169483516316,86419,9672,0.240195,25
QuickSort,random,reverse,5000,80,169483516317,93512,9570,0.244110,30
QuickSort,random,reverse,5000,81,169483516318,93020,9668,0.282022,34
QuickSort,random,reverse,5000,82,169483516319,89391,9660,0.229311,31
QuickSort,random,reverse,5000,83,169483516320,86720,9694,0.235577,27
QuickSort,random,reverse,5000,84,169483516321,94725,9674,0.228900,31
QuickSort,random,reverse,5000,85,169483516322,94005,9692,0.227113,31
QuickSort,random,reverse,5000,86,169483516323,86750,9706,0.240958,27
QuickSort,random,reverse,5000,87,169483516324,85896,9708,0.265525,27
QuickSort,random,reverse,5000,88,169483516325,87645,9680,0.247775,27
QuickSort,random,reverse,5000,89,169483516326,101582,9658,0.279802,34
QuickSort,random,reverse,5000,90,169483516327,103541,9646,0.262544,36
QuickSort,random,reverse,5000,91,169483516328,92069,9744,0.250285,28
QuickSort,random,reverse,5000,92,169483516329,98944,9736,0.248277,30
QuickSort,random,reverse,5000,93,169483516330,90757,9646,0.248970,28
QuickSort,random,reverse,5000,94,169483516331,87052,9678,0.330604,25
QuickSort,random,reverse,5000,95,169483516332,86680,9646,0.240586,25
QuickSort,random,reverse,5000,96,169483516333,85085,9678,0.245104,26
QuickSort,random,reverse,5000,97,169483516334,88534,9696,0.368987,27
QuickSort,random,reverse,5000,98,169483516335,93684,9722,0.223207,29
QuickSort,random,reverse,5000,99,169483516336,89546,9688,0.211239,27
QuickSort,random,reverse,5000,100,169483516337,93686,9686,0.214944,29
QuickSort,random,reverse,5000,101,169483516338,87121,9682,0.206843,25
QuickSort,random,reverse,5000,102,169483516339,93041,9642,0.217987,29
QuickSort,random,reverse,5000,103,169483516340,83565,9786,0.210598,25
QuickSort,random,reverse,5000,104,169483516341,94242,9658,0.215456,31
QuickSort,random,reverse,5000,105,169483516342,91481,9708,0.217525,26
QuickSort,random,reverse,5000,106,169483516343,95136,9666,0.223469,30
QuickSort,random,reverse,5000,107,169483516344,87098,9644,0.330152,25
QuickSort,random,reverse,5000,108,169483516345,87264,9568,0.238117,27
QuickSort,random,reverse,5000,109,169483516346,88883,9664,0.252644,30
QuickSort,random,reverse,5000,110,169483516347,92301,9746,0.246791,28
QuickSort,random,reverse,5000,111,169483516348,96998,9688,0.265044,31
QuickSort,random,reverse,5000,112,169483516349,96312,9692,0.274039,33
QuickSort,random,reverse,5000,113,169483516350,91627,9662,0.280014,28
QuickSort,random,reverse,5000,114,169483516351,90260,9680,0.647183,27
QuickSort,random,reverse,5000,115,169483516352,86627,9738,0.370614,26
QuickSort,random,reverse,5000,116,169483516353,92029,9632,0.249683,27
QuickSort,random,reverse,5000,117,169483516354,92584,9652,0.260386,28
QuickSort,random,reverse,5000,118,169483516355,93196,9654,0.222585,29
QuickSort,random,reverse,5000,119,169483516356,94704,9670,0.228117,34
QuickSort,random,reverse,5000,120,169483516357,90421,9650,0.240597,28
QuickSort,random,reverse,5000,121,169483516358,88412,9736,0.232514,26
QuickSort,random,reverse,5000,122,169483516359,87092,9638,0.233869,25
QuickSort,random,reverse,5000,123,169483516360,89728,9646,0.224683,26
QuickSort,random,reverse,5000,124,169483516361,97243,9630,0.311589,34
QuickSort,random,reverse,5000,125,169483516362,91642,9648,0.214824,32
QuickSort,random,reverse,5000,126,169483516363,87442,9690,0.219523,25
QuickSort,random,reverse,5000,127,169483516364,95676,9680,0.227203,32
QuickSort,random,reverse,5000,128,169483516365,90131,9622,0.347130,26
QuickSort,random,reverse,5000,129,169483516366,89652,9740,0.247514,29
QuickSort,random,reverse,5000,130,169483516367,89007,9608,0.218137,27
QuickSort,random,reverse,5000,131,169483516368,86774,9670,0.207053,25
QuickSort,random,reverse,5000,132,169483516369,91349,9726,0.219452,26
QuickSort,random,reverse,5000,133,169483516370,94723,9736,0.264521,32
QuickSort,random,reverse,5000,134,169483516371,87006,9638,0.219281,30
QuickSort,random,reverse,5000,135,169483516372,84823,9590,0.225396,24
QuickSort,random,reverse,5000,136,169483516373,89316,9640,0.253216,29
QuickSort,random,reverse,5000,137,169483516374,90083,9688,0.236600,27
QuickSort,random,reverse,5000,138,169483516375,91744,9654,0.240656,28
