algorithm,variant,input_type,n,trial,seed,comparisons,swaps,time_ms,max_depth
QuickSort,det_med3,random,10000,0,173499750897,187604,37744,0.838956,28
QuickSort,det_med3,random,10000,1,173499750898,185720,37716,0.774899,34
QuickSort,det_med3,random,10000,2,173499750899,179711,37922,0.786789,28
QuickSort,det_med3,random,10000,3,173499750900,181419,37841,0.937745,28
QuickSort,det_med3,random,10000,4,173499750901,179455,38131,0.873332,28
QuickSort,det_med3,random,10000,5,173499750902,187471,37676,1.143166,28
QuickSort,det_med3,random,10000,6,173499750903,186945,37671,0.874173,32
QuickSort,det_med3,random,10000,7,173499750904,183711,37827,0.880311,28
QuickSort,det_med3,random,10000,8,173499750905,186353,37813,0.782047,30
QuickSort,det_med3,random,10000,9,173499750906,189432,37511,0.778690,30
QuickSort,det_med3,random,10000,10,173499750907,187620,37642,0.756246,29
QuickSort,det_med3,random,10000,11,173499750908,194786,37260,0.869154,29
QuickSort,det_med3,random,10000,12,173499750909,182933,37974,0.829413,26
QuickSort,det_med3,random,10000,13,173499750910,190989,37748,0.774532,27
QuickSort,det_med3,random,10000,14,173499750911,187803,37730,0.787938,31
QuickSort,det_med3,random,10000,15,173499750912,188682,37575,0.745603,27
QuickSort,det_med3,random,10000,16,173499750913,183057,37853,0.752038,30
QuickSort,det_med3,random,10000,17,173499750914,181719,38070,0.771612,29
QuickSort,det_med3,random,10000,18,173499750915,185980,37784,0.755425,28
QuickSort,det_med3,random,10000,19,173499750916,180324,37992,0.838372,27
QuickSort,det_med3,random,10000,20,173499750917,185989,37789,0.773631,27
QuickSort,det_med3,random,10000,21,173499750918,181825,37900,0.863837,27
QuickSort,det_med3,random,10000,22,173499750919,185597,38144,0.865580,28
QuickSort,det_med3,random,10000,23,173499750920,180461,38119,0.808620,28
QuickSort,det_med3,random,10000,24,173499750921,183345,37892,0.785503,30
QuickSort,det_med3,random,10000,25,173499750922,185599,37867,1.104454,27
QuickSort,det_med3,random,10000,26,173499750923,181904,37971,0.760484,31
QuickSort,det_med3,random,10000,27,173499750924,185000,38024,0.800433,29
QuickSort,det_med3,random,10000,28,173499750925,184330,37697,0.832709,28
QuickSort,det_med3,random,10000,29,173499750926,188459,37476,0.824819,30
QuickSort,det_med3,random,10000,30,173499750927,186490,38128,0.763879,26
QuickSort,det_med3,random,10000,31,173499750928,190446,37808,0.759494,31
QuickSort,det_med3,random,10000,32,173499750929,187035,37609,0.759365,30
QuickSort,det_med3,random,10000,33,173499750930,181461,38003,0.759335,28
QuickSort,det_med3,random,10000,34,173499750931,178949,38076,0.773434,28
QuickSort,det_med3,random,10000,35,173499750932,181659,37852,0.845817,29
QuickSort,det_med3,random,10000,36,173499750933,185139,37570,0.800056,28
QuickSort,det_med3,random,10000,37,173499750934,184487,37664,0.786769,29
QuickSort,det_med3,random,10000,38,173499750935,175791,38295,0.770176,26
QuickSort,det_med3,random,10000,39,173499750936,184749,37847,0.761295,27
QuickSort,det_med3,random,10000,40,173499750937,182769,38023,0.788740,27
QuickSort,det_med3,random,10000,41,173499750938,185162,37922,0.769830,28
QuickSort,det_med3,random,10000,42,173499750939,184607,37920,0.816056,28
QuickSort,det_med3,random,10000,43,173499750940,185091,37954,0.774512,26
QuickSort,det_med3,random,10000,44,173499750941,186333,37633,0.951428,26
QuickSort,det_med3,random,10000,45,173499750942,184131,38005,0.885074,32
QuickSort,det_med3,random,10000,46,173499750943,187788,37840,1.012080,29
